date,equity
2006-01-31,0.9840869644408978
2006-02-28,0.9999593067047243
2006-03-31,1.018987082481729
2006-04-30,0.9668088506063497
2006-05-31,0.9608070139242753
2006-06-30,0.9446401851725417
2006-07-31,0.9870403440175411
2006-08-31,1.0255753276283384
2006-09-30,1.066785525009828
2006-10-31,1.0979173253957417
2006-11-30,1.095662660043335
2006-12-31,1.0915405859825777
2007-01-31,1.068767988831326
2007-02-28,1.0715016242110174
2007-03-31,1.1353570227623047
2007-04-30,1.1719827628834254
2007-05-31,1.1710883544298736
2007-06-30,1.155818736987522
2007-07-31,1.1696979271792185
2007-08-31,1.2261095335339596
2007-09-30,1.283254060124885
2007-10-31,1.2160377908821314
2007-11-30,1.2155888456076689
2007-12-31,1.1429630856462658
2008-01-31,1.0986212298041236
2008-02-29,1.088036030664405
2008-03-31,1.1622135613967528
2008-04-30,1.1847641560405888
2008-05-31,1.0707421274557642
2008-06-30,1.0647086043155283
2008-07-31,1.0898858340587825
2008-08-31,0.9913165482841808
2008-09-30,0.8604768612990854
2008-10-31,0.7704293324629355
2008-11-30,0.8033988661940856
2008-12-31,0.7849980636181767
2009-01-31,0.7407256074998629
2009-02-28,0.8408523717851678
2009-03-31,0.9273337010995522
2009-04-30,0.9761858150959468
2009-05-31,0.980273029518461
2009-06-30,1.0547390697887147
2009-07-31,1.1020996228419875
2009-08-31,1.1493171488913292
2009-09-30,1.1370078085487874
2009-10-31,1.229365551580768
2009-11-30,1.2896854649157434
2009-12-31,1.2123246234194298
2010-01-31,1.2547838043971042
2010-02-28,1.3416824479418321
2010-03-31,1.3563464729301595
2010-04-30,1.2760024192865007
2010-05-31,1.1929790725243123
2010-06-30,1.2497293288483706
2010-07-31,1.2013675173778955
2010-08-31,1.3341255423712814
2010-09-30,1.393802901161139
2010-10-31,1.4147873572417797
2010-11-30,1.502691578260469
2010-12-31,1.5792209497214513
2011-01-31,1.6475397507914744
2011-02-28,1.630388992021708
2011-03-31,1.6842786589411405
2011-04-30,1.6527778229610541
2011-05-31,1.593110639698908
2011-06-30,1.5964117148675694
2011-07-31,1.5122429378821554
2011-08-31,1.392083987914988
2011-09-30,1.5262581227438794
2011-10-31,1.4995952573070053
2011-11-30,1.5024893756605564
2011-12-31,1.6539487582882886
2012-01-31,1.737345760531443
2012-02-29,1.818022731675208
2012-03-31,1.743477801031597
2012-04-30,1.622398669206558
2012-05-31,1.7006422280640596
2012-06-30,1.6892111072162082
2012-07-31,1.743717894917841
2012-08-31,1.7718153834346013
2012-09-30,1.7323845603844144
2012-10-31,1.7674285735092952
2012-11-30,1.7949700405079272
2012-12-31,1.9288422794525073
2013-01-31,1.9390919191314564
2013-02-28,1.9946848007477695
2013-03-31,2.05666945519109
2013-04-30,2.217715536916119
2013-05-31,2.1912370991718197
2013-06-30,2.3204774140659783
2013-07-31,2.316145659349698
2013-08-31,2.4331517359860597
2013-09-30,2.492991615037733
2013-10-31,2.5789373567273883
2013-11-30,2.667070797570619
2013-12-31,2.6244497871516614
2014-01-31,2.776143937007926
2014-02-28,2.760278923245747
2014-03-31,2.735058429209886
2014-04-30,2.822722045006622
2014-05-31,2.93065576540421
2014-06-30,2.903964062914766
2014-07-31,3.0610813643010673
2014-08-31,3.0170037332501303
2014-09-30,3.042284689883656
2014-10-31,3.1193122871618932
2014-11-30,3.1294769280991557
2014-12-31,3.0621784874701423
2015-01-31,3.2634204771313358
2015-02-28,3.1815883835620573
2015-03-31,3.250106758310867
2015-04-30,3.3465488195864834
2015-05-31,3.253230529128639
2015-06-30,3.312608620574038
2015-07-31,3.153092165347763
2015-08-31,3.1000554548041923
2015-09-30,3.347381457321696
2015-10-31,3.413910758659666
2015-11-30,3.3884831542560936
2015-12-31,3.1690695936814954
2016-01-31,3.1492591735043245
2016-02-29,3.386647556498364
2016-03-31,3.4190498302030385
2016-04-30,3.5705888485278288
2016-05-31,3.5769560752535936
2016-06-30,3.8161963155031455
2016-07-31,3.89132340513692
2016-08-31,3.937304915108243
2016-09-30,3.944117025841963
2016-10-31,4.1251978791110195
2016-11-30,4.297064369459779
2016-12-31,4.42044572493183
2017-01-31,4.612797929219131
2017-02-28,4.691203011388623
2017-03-31,4.7506198893075755
2017-04-30,4.873583639979606
2017-05-31,4.856788872788914
