date,equity,scale,vol
2018-02-28,6.490596148903736,0.9848988883937243,0.1218399182028812
2018-03-31,6.518410986460862,0.9904093382312809,0.12116202399131412
2018-04-30,6.899844612729147,0.9409119221224407,0.12753584812626534
2018-05-31,6.932396340033517,0.9465520644453841,0.12677591070525204
2018-06-30,7.0367285281721115,0.9542786984557291,0.12574942749344734
2018-07-31,7.361646084701764,0.9337555790419111,0.12851328837373818
2018-08-31,7.397842688569036,0.9265049106153022,0.12951901131350363
2018-09-30,6.850548056246688,0.6621288117993849,0.18123361778184968
2018-10-31,6.899725669976772,0.6625729610808769,0.18111212960492692
2018-11-30,6.56967524957193,0.5946067991822533,0.20181403940390985
2018-12-31,6.963235452346685,0.6002652392936079,0.19991162596923986
2019-01-31,7.048552005723842,0.6002791845490789,0.19990698176573002
2019-02-28,7.189579418440066,0.6047319214980204,0.19843503498664378
2019-03-31,7.439890000355978,0.5870905931797415,0.20439775631571264
2019-04-30,7.094891282639912,0.5482083947906371,0.21889486031279848
2019-05-31,7.406351478402957,0.5116918445212713,0.23451614733525725
2019-06-30,7.485633921176512,0.5111910614601529,0.23474588866486654
2019-07-31,7.48287331748434,0.5202846570723668,0.23064297278193444
2019-08-31,7.472326745031345,0.5200110806504407,0.23076431342559375
2019-09-30,7.684565028636855,0.6134459278784712,0.19561626305843374
2019-10-31,7.897966711282119,0.6077486002173974,0.19745006398546186
2019-11-30,8.219494488041821,0.72164148216926,0.16628755824745417
2019-12-31,8.318312774021807,0.8047698342979145,0.14911095680504555
2020-01-31,8.00631441134415,0.7144375230804755,0.16796430215841698
2020-02-29,7.5469868146396335,0.5931398726653768,0.2023131566939838
2020-03-31,8.13436610122646,0.4761826462423493,0.2520041436766828
2020-04-30,8.392354116943933,0.5231735528742171,0.22936939250989002
2020-05-31,8.68057489439458,0.5346363258911018,0.22445163971974919
2020-06-30,9.113718657759849,0.5101651927949447,0.2352179288096448
2020-07-31,9.763407137175493,0.45982377980694406,0.2609695393534926
2020-08-31,9.533250305248734,0.4345927761473377,0.27612055833923255
2020-09-30,9.399304336785674,0.41952554806779996,0.28603740714404996
2020-10-31,9.950995351659996,0.3886198563786344,0.30878504541230484
2020-11-30,10.209561168029067,0.38780384221196795,0.3094347887724375
2020-12-31,10.25337770956227,0.3872665916045813,0.30986406419102125
2021-01-31,10.313998156831833,0.4084006020334142,0.2938291457028311
2021-02-28,10.392567735850031,0.47825222326521777,0.2509136270830324
2021-03-31,10.645108013612422,0.5361272186727598,0.22382747195166253
2021-04-30,10.684606978341117,0.5278699473069473,0.22732872104617477
2021-05-31,10.905621854356191,0.5300124642827515,0.22640976974455132
2021-06-30,10.994669433144242,0.546476292560944,0.2195886658461353
2021-07-31,11.326599288021406,0.6732737877563258,0.17823358369542067
2021-08-31,10.985365638082033,0.693106614660574,0.17313353741222917
2021-09-30,11.685860564228117,0.7081746053116484,0.16944973612431535
2021-10-31,11.859707617665588,1.0247178434764732,0.11710540688243136
2021-11-30,11.975740024042619,1.0962026000045488,0.1094688153444464
2021-12-31,11.282308088335727,0.8440805140711568,0.14216653269392246
2022-01-31,11.140831194538245,0.8252990981868161,0.14540183100119733
2022-02-28,11.457490093489628,0.8159461460996658,0.1470685296739453
2022-03-31,10.611898105907144,0.6189313192903466,0.19388257834098527
2022-04-30,10.708141964353452,0.617574305402078,0.19430860213958023
2022-05-31,10.075894929929298,0.5536509660674954,0.21674305176841474
2022-06-30,10.617558312033703,0.48319294314026995,0.24834799784144246
2022-07-31,10.40215231350276,0.489297192348718,0.24524972118474164
2022-08-31,9.982256450562941,0.4705899166812402,0.2549990889016083
2022-09-30,10.397066157156715,0.4722621183999934,0.25409617948302854
2022-10-31,10.68453545854815,0.4550103280221186,0.26373027733596116
2022-11-30,10.392195391619927,0.44853779006272526,0.26753598617235513
2022-12-31,10.753638804201948,0.43374790252323847,0.2766583983505739
2023-01-31,10.634380251138998,0.4326757797502623,0.2773439272918471
2023-02-28,10.807496612276296,0.4319724132567319,0.2777955173000388
2023-03-31,10.877081583055435,0.48431144779618135,0.24777444461833378
2023-04-30,11.215994651052885,0.47107632777917274,0.2547357889234727
2023-05-31,11.55790814593466,0.539418436812637,0.22246180666175694
2023-06-30,11.86853870169238,0.5894620810232688,0.20357543574590517
2023-07-31,11.729037960998518,0.6077321192511952,0.1974554185943892
2023-08-31,11.313323794850067,0.6663310086472019,0.18009067331809506
2023-09-30,11.174543335624483,0.7065900922130353,0.16982972351644618
2023-10-31,11.960222102889556,0.6276542689105893,0.19118805677571876
2023-11-30,12.560322490252965,0.6814470597432563,0.17609585115124204
2023-12-31,12.920285657905332,0.7133380496148806,0.16822318683937582
2024-01-31,13.76578782367393,0.7105479348521602,0.16888375029190358
2024-02-29,14.17561524614852,0.7102776695606253,0.16894801166173712
2024-03-31,13.742625492315165,0.6364170762025526,0.18855559425908233
2024-04-30,14.46803490379166,0.6214583953202747,0.1930941812092776
2024-05-31,14.882717899778386,0.6248839288414567,0.19203566368314454
2024-06-30,14.7130306133648,0.6054303022944013,0.19820613462067488
2024-07-31,14.76458543492235,0.6210134811083756,0.19323252014726924
2024-08-31,15.02909292418699,0.7014942775226056,0.17106340542618753
2024-09-30,15.05282191637694,0.7256113571869001,0.16537778634725928
2024-10-31,15.843235393126763,0.8096400281812042,0.1482140158874939
2024-11-30,15.744377399170281,0.8169752264319234,0.14688327885300853
2024-12-31,16.203490524509004,0.819000288925496,0.14652009483102432
2025-01-31,15.651827987489641,0.8443251843946218,0.14212533537778999
2025-02-28,14.856649792605099,0.7423086521983321,0.1616578220456173
2025-03-31,15.044060302613744,0.7986067357049574,0.15026169281438867
2025-04-30,16.03208872334562,0.8091654933206689,0.1483009359525969
2025-05-31,16.835588021748148,0.7794210402539433,0.15396043191354286
2025-06-30,16.828269936273887,0.7954976803701576,0.15084896280798973
2025-07-31,17.23625125301306,0.7933992283740082,0.15124794140010434
2025-08-31,18.258157853036817,0.7299837015851743,0.16438723185109144
2025-09-30,19.02983292740964,0.71930319218901,0.16682812102475394
2025-10-31,19.11188188186962,0.7392890812546288,0.16231810132560193
2025-11-30,19.323096952270742,0.75245434316225,0.15947811463974057
2025-12-31,19.67093416122148,0.7551247458029702,0.15891414056679692
