date,rank,rolling_mean_return
2012-05-31,12.0,0.01903161719367177
2012-06-30,12.0,0.020956497124663458
2012-07-31,12.0,0.021243305083293623
2012-08-31,12.0,0.020102845326268017
2012-09-30,12.0,0.01885760619643564
2012-10-31,12.0,0.020721901051804725
2012-11-30,12.0,0.021021593794681968
2012-12-31,12.0,0.026254637409570635
2013-01-31,12.0,0.02080275207658875
2013-02-28,12.0,0.01925869900507526
2013-03-31,12.0,0.019054153956825394
2013-04-30,12.0,0.021083335274489277
2013-05-31,12.0,0.020659562534074843
2013-06-30,12.0,0.0227229990697111
2013-07-31,12.0,0.021958429356573713
2013-08-31,12.0,0.023207268224172774
2013-09-30,12.0,0.0268032946325785
2013-10-31,12.0,0.02945775317060522
2013-11-30,12.0,0.03034699248895193
2013-12-31,12.0,0.031751345991783225
2014-01-31,12.0,0.036053153670119915
2014-02-28,12.0,0.032359186905800835
2014-03-31,12.0,0.0280689179694629
2014-04-30,12.0,0.028972597997395568
2014-05-31,12.0,0.029358661152851732
2014-06-30,12.0,0.028717254603404317
2014-07-31,12.0,0.027478010779759848
2014-08-31,12.0,0.026370386834858484
2014-09-30,12.0,0.025206987393796444
2014-10-31,12.0,0.02501275721264915
2014-11-30,12.0,0.023942390108855304
2014-12-31,12.0,0.026836017616372543
2015-01-31,12.0,0.027534477592899856
2015-02-28,12.0,0.025158528588120493
2015-03-31,12.0,0.0245325055005991
2015-04-30,12.0,0.02676571606412507
2015-05-31,12.0,0.02730616059411495
2015-06-30,12.0,0.02626983618201009
2015-07-31,12.0,0.024387349606861567
2015-08-31,12.0,0.02245560906990266
2015-09-30,12.0,0.0214989074590833
2015-10-31,12.0,0.02157547375322938
2015-11-30,12.0,0.01970390773741487
2015-12-31,12.0,0.01595512369925643
2016-01-31,12.0,0.014437195336754536
2016-02-29,12.0,0.01554872536793984
2016-03-31,12.0,0.014271294137900693
2016-04-30,12.0,0.014345786418301488
2016-05-31,12.0,0.0158121397224402
2016-06-30,12.0,0.017779895459439136
2016-07-31,12.0,0.015320272147869603
2016-08-31,12.0,0.016263612673425933
2016-09-30,12.0,0.012095404885614029
2016-10-31,12.0,0.010110293792983277
2016-11-30,12.0,0.011254814064913457
2016-12-31,12.0,0.012142842741388027
2017-01-31,12.0,0.01384351682432859
2017-02-28,12.0,0.01381283433823262
2017-03-31,12.0,0.014435319145709008
2017-04-30,12.0,0.017328024958276508
2017-05-31,12.0,0.015902214629912346
2017-06-30,12.0,0.015192606902356734
2017-07-31,12.0,0.016668317085735688
2017-08-31,12.0,0.017937620372227025
2017-09-30,12.0,0.01952203347087384
2017-10-31,12.0,0.0178742922078889
2017-11-30,12.0,0.017857778064707373
2017-12-31,12.0,0.015606233742184589
2018-01-31,12.0,0.015693173762726245
2018-02-28,12.0,0.015492159415239992
2018-03-31,12.0,0.014968454337352121
2018-04-30,12.0,0.013867305813330007
2018-05-31,12.0,0.014069550128868695
2018-06-30,12.0,0.013880400852653933
2018-07-31,12.0,0.015650395959739483
2018-08-31,12.0,0.0157864128452424
2018-09-30,12.0,0.014048944305864572
2018-10-31,12.0,0.013530947551031763
2018-11-30,12.0,0.010676089997624538
2018-12-31,12.0,0.012573626138021094
2019-01-31,12.0,0.01216928795490933
2019-02-28,12.0,0.013286129746890526
2019-03-31,12.0,0.01619880512605797
2019-04-30,12.0,0.015078227308215656
2019-05-31,12.0,0.017139307741102398
2019-06-30,12.0,0.017466445916163753
2019-07-31,12.0,0.016357171088861453
2019-08-31,12.0,0.01663503811812143
2019-09-30,12.0,0.01614355459839233
2019-10-31,12.0,0.013819875651590435
2019-11-30,12.0,0.013867237750795257
2019-12-31,12.0,0.011100280642528432
2020-01-31,12.0,0.008379351881742469
2020-02-29,12.0,0.00780342486285858
2020-03-31,12.0,0.009843459977429407
2020-04-30,12.0,0.00895520762953023
2020-05-31,12.0,0.010374282358438807
2020-06-30,12.0,0.011110338556506305
2020-07-31,12.0,0.014818253719962848
2020-08-31,12.0,0.014292669804415193
2020-09-30,12.0,0.014270073944919703
2020-10-31,12.0,0.014490623578172974
2020-11-30,12.0,0.014610089366160145
2020-12-31,12.0,0.016560330051853887
2021-01-31,12.0,0.01881366456103755
2021-02-28,12.0,0.018434263432820893
2021-03-31,12.0,0.019407596840048436
2021-04-30,12.0,0.021019933273039575
2021-05-31,12.0,0.02073689897460311
2021-06-30,12.0,0.018755316682142444
2021-07-31,12.0,0.019536299117187524
2021-08-31,12.0,0.019029464256947272
2021-09-30,12.0,0.0207614311535172
2021-10-31,12.0,0.027098945112086312
2021-11-30,12.0,0.0253623777310028
2021-12-31,12.0,0.02278154706630016
2022-01-31,12.0,0.023671226760455678
2022-02-28,12.0,0.02417896339657962
2022-03-31,12.0,0.022343893706990657
2022-04-30,12.0,0.020545694724056797
2022-05-31,12.0,0.019039688906758688
2022-06-30,12.0,0.0193651781814404
2022-07-31,12.0,0.01706536461605324
2022-08-31,12.0,0.015859833714344095
2022-09-30,12.0,0.016975779161172218
2022-10-31,12.0,0.01856387083499056
2022-11-30,12.0,0.018781033935150702
2022-12-31,12.0,0.018637987606448133
2023-01-31,12.0,0.019070697256844994
2023-02-28,12.0,0.019733303494468658
2023-03-31,12.0,0.020777204188331802
2023-04-30,12.0,0.018249659040387712
2023-05-31,12.0,0.019079556022529563
2023-06-30,12.0,0.019516176790636428
2023-07-31,12.0,0.018292741200897546
2023-08-31,12.0,0.017113189977375654
2023-09-30,12.0,0.018190462410788713
2023-10-31,12.0,0.02064778817864284
2023-11-30,12.0,0.024725606111595157
2023-12-31,12.0,0.025396051729306878
2024-01-31,12.0,0.025530333966642654
2024-02-29,12.0,0.02548612497198439
2024-03-31,12.0,0.025878129951624345
2024-04-30,12.0,0.026964286858434678
2024-05-31,12.0,0.024229230692625607
2024-06-30,12.0,0.02501372713660646
2024-07-31,12.0,0.0247039411103277
2024-08-31,12.0,0.026040932204080578
2024-09-30,12.0,0.02707377479671264
2024-10-31,12.0,0.027624649297505473
2024-11-30,12.0,0.030151903103432964
2024-12-31,12.0,0.03138268132083569
2025-01-31,12.0,0.034692631256700725
2025-02-28,12.0,0.03770005805254387
2025-03-31,12.0,0.03539580423978889
2025-04-30,12.0,0.03898739903242679
2025-05-31,12.0,0.0407604797422031
2025-06-30,12.0,0.039280380186818946
2025-07-31,12.0,0.03664473171725168
2025-08-31,12.0,0.03991422252114542
2025-09-30,12.0,0.04303642411480394
2025-10-31,12.0,0.04488511973592047
2025-11-30,12.0,0.044857030149257876
2025-12-31,12.0,0.04458552294804416
2010-12-31,13.0,0.00674048321941162
2011-01-31,13.0,0.007392374731567453
2011-02-28,13.0,0.008062723500471032
2011-03-31,13.0,0.007436588719158911
2011-04-30,13.0,0.008476235527019562
2011-05-31,13.0,0.007642670073476424
2011-06-30,13.0,0.009920872118186578
2011-07-31,13.0,0.01070363122660468
2011-08-31,13.0,0.010434371349885686
2011-09-30,13.0,0.01191389634287609
2011-10-31,13.0,0.01211545342238915
2011-11-30,13.0,0.009417889417378884
2011-12-31,13.0,0.011142294914729955
2012-01-31,13.0,0.010793743822569537
2012-02-29,13.0,0.011292477807402088
2012-03-31,13.0,0.010359302027583431
2012-04-30,13.0,0.008682324236840804
2012-05-31,13.0,0.00939223234737175
2012-06-30,13.0,0.009583000599504564
2012-07-31,13.0,0.009241646964498782
2012-08-31,13.0,0.0061771381610847735
2012-09-30,13.0,0.003988742099839151
2012-10-31,13.0,0.004011569683733594
