Price,close
Ticker,
date,
2005-01-03,11.70836353302002
2005-01-04,11.376626968383787
2005-01-05,11.249783515930176
2005-01-06,11.13270092010498
2005-01-07,11.18148422241211
2005-01-10,11.152216911315918
2005-01-11,10.820480346679688
2005-01-12,11.054643630981444
2005-01-13,10.89853286743164
2005-01-14,10.937561988830566
2005-01-18,10.92780590057373
2005-01-19,10.742422103881836
2005-01-20,10.75218105316162
2005-01-21,10.15700340270996
2005-01-24,9.815511703491213
2005-01-25,10.000893592834473
2005-01-26,10.059436798095703
2005-01-27,10.371658325195312
2005-01-28,10.108219146728516
2005-01-31,10.15700340270996
2005-02-01,10.439956665039062
2005-02-02,10.55703830718994
2005-02-03,10.586311340332031
2005-02-04,10.830236434936523
2005-02-07,11.044886589050291
2005-02-08,11.054643630981444
2005-02-09,10.957076072692873
2005-02-10,10.996103286743164
2005-02-11,11.444924354553224
2005-02-14,11.52298069000244
2005-02-15,11.6303071975708
2005-02-16,11.513225555419922
2005-02-17,11.220513343811035
2005-02-18,11.220513343811035
2005-02-22,11.18148422241211
2005-02-23,11.083916664123535
2005-02-24,11.288811683654783
2005-02-25,11.39613914489746
2005-02-28,11.220513343811035
2005-03-01,11.20099925994873
2005-03-02,11.14245891571045
2005-03-03,10.918047904968262
2005-03-04,10.49849796295166
2005-03-07,10.664366722106934
2005-03-08,10.322872161865234
2005-03-09,10.34238624572754
2005-03-10,10.43019962310791
2005-03-11,10.16676139831543
2005-03-14,10.137493133544922
2005-03-15,10.000893592834473
2005-03-16,10.127734184265137
2005-03-17,10.196033477783203
2005-03-18,10.03991985321045
2005-03-21,9.971622467041016
2005-03-22,9.854538917541504
2005-03-23,9.971622467041016
2005-03-24,9.981375694274902
2005-03-28,9.92283821105957
2005-03-29,9.874052047729492
2005-03-30,10.225301742553713
2005-03-31,10.088705062866213
2005-04-01,10.010649681091309
2005-04-04,9.84477996826172
2005-04-05,9.8350248336792
2005-04-06,9.825265884399414
2005-04-07,9.952108383178713
2005-04-08,9.952108383178713
2005-04-11,9.971622467041016
2005-04-12,9.942349433898926
2005-04-13,9.747212409973145
2005-04-14,9.53255844116211
2005-04-15,9.2886323928833
2005-04-18,9.386204719543455
2005-04-19,9.405720710754396
2005-04-20,9.210576057434082
2005-04-21,9.483774185180664
2005-04-22,9.181307792663574
2005-04-25,9.347174644470217
2005-04-26,9.31790542602539
2005-04-27,9.259364128112791
2005-04-28,9.337419509887695
2005-04-29,9.474018096923828
2005-05-02,9.425230979919434
2005-05-03,9.464261054992676
2005-05-04,9.8350248336792
2005-05-05,9.79599666595459
2005-05-06,9.88381004333496
2005-05-09,9.864294052124023
2005-05-10,9.756967544555664
2005-05-11,9.756967544555664
2005-05-12,9.913078308105469
2005-05-13,10.313116073608398
2005-05-16,10.15700340270996
2005-05-17,10.34238624572754
2005-05-18,10.283846855163574
2005-05-19,10.196033477783203
2005-05-20,10.283846855163574
2005-05-23,10.43019962310791
2005-05-24,10.57655429840088
2005-05-25,10.46922779083252
2005-05-26,10.761935234069824
2005-05-27,10.80096435546875
2005-05-31,10.71315097808838
2005-06-01,10.57655429840088
2005-06-02,10.781450271606444
2005-06-03,10.55703830718994
2005-06-06,10.34238624572754
2005-06-07,10.23505973815918
2005-06-08,10.42044448852539
2005-06-09,10.703396797180176
2005-06-10,10.635093688964844
2005-06-13,10.586311340332031
2005-06-14,10.49849796295166
2005-06-15,10.664366722106934
2005-06-16,10.683881759643556
2005-06-17,10.56679630279541
2005-06-20,10.400927543640137
2005-06-21,10.352143287658691
2005-06-22,10.34238624572754
2005-06-23,10.56679630279541
2005-06-24,10.322872161865234
2005-06-27,9.92283821105957
2005-06-28,10.000893592834473
2005-06-29,10.196033477783203
2005-06-30,9.96186351776123
2005-07-01,9.952108383178713
2005-07-05,10.244816780090332
2005-07-06,10.615582466125488
2005-07-07,10.586311340332031
2005-07-08,11.14245891571045
2005-07-11,11.444924354553224
2005-07-12,11.532736778259276
2005-07-13,11.52298069000244
2005-07-14,11.610794067382812
2005-07-15,11.6303071975708
2005-07-18,11.620549201965332
2005-07-19,11.87423038482666
2005-07-20,11.923016548156738
2005-07-21,11.825447082519531
2005-07-22,11.640064239501951
2005-07-25,11.435169219970703
2005-07-26,11.610794067382812
2005-07-27,11.620549201965332
2005-07-28,11.70836353302002
2005-07-29,11.59127712249756
2005-08-01,11.883987426757812
2005-08-02,11.913256645202637
2005-08-03,11.864472389221191
2005-08-04,11.610794067382812
2005-08-05,11.571764945983888
2005-08-08,11.279054641723633
2005-08-09,11.259541511535645
2005-08-10,10.976590156555176
2005-08-11,11.02537727355957
2005-08-12,10.83999252319336
2005-08-15,11.074161529541016
2005-08-16,10.820480346679688
2005-08-17,10.957076072692873
2005-08-18,10.830236434936523
2005-08-19,10.879018783569336
2005-08-22,10.976590156555176
2005-08-23,10.830236434936523
2005-08-24,10.888776779174805
2005-08-25,11.074161529541016
2005-08-26,10.908291816711426
2005-08-29,10.888776779174805
2005-08-30,11.035131454467772
2005-08-31,11.620549201965332
2005-09-01,11.33759593963623
2005-09-02,11.386384963989258
2005-09-06,11.9035005569458
2005-09-07,11.864472389221191
2005-09-08,12.098640441894531
2005-09-09,12.186453819274902
2005-09-12,12.284024238586426
2005-09-13,12.371834754943848
2005-09-14,12.908469200134276
2005-09-15,12.557218551635742
2005-09-16,12.498677253723145
2005-09-19,12.157183647155762
2005-09-20,12.020584106445312
2005-09-21,11.94252872467041
2005-09-22,11.766901016235352
2005-09-23,11.854716300964355
2005-09-26,11.805930137634276
2005-09-27,11.454679489135742
2005-09-28,11.454679489135742
2005-09-29,11.89374542236328
2005-09-30,12.976767539978027
2005-10-03,13.308505058288574
2005-10-04,13.0060396194458
2005-10-05,12.48891830444336
2005-10-06,12.635273933410645
2005-10-07,12.859685897827148
2005-10-10,12.459649085998535
2005-10-11,12.235237121582031
2005-10-12,12.430379867553713
2005-10-13,12.791387557983398
2005-10-14,12.557218551635742
2005-10-17,12.693817138671877
2005-10-18,12.752359390258787
2005-10-19,12.566976547241213
2005-10-20,12.498677253723145
2005-10-21,12.36207675933838
2005-10-24,12.20596694946289
2005-10-25,12.34256649017334
2005-10-26,12.440135955810549
2005-10-27,12.313292503356934
2005-10-28,12.36207675933838
2005-10-31,12.674302101135254
2005-11-01,12.68406105041504
2005-11-02,12.94749641418457
2005-11-03,13.532915115356444
2005-11-04,13.58170223236084
2005-11-07,13.542673110961914
2005-11-08,13.376802444458008
2005-11-09,13.464616775512695
2005-11-10,13.44510269165039
2005-11-11,13.318259239196776
2005-11-14,13.0060396194458
2005-11-15,13.035310745239258
2005-11-16,13.103608131408691
2005-11-17,13.42558765411377
2005-11-18,13.835379600524902
