date,equity
2006-01-31,1.0
2006-02-28,1.0105208292890753
2006-03-31,1.0202893124565993
2006-04-30,0.9833880029665478
2006-05-31,0.991037830175791
2006-06-30,0.9788550702577243
2006-07-31,1.0311923974328936
2006-08-31,1.0707879299708187
2006-09-30,1.1139778752446883
2006-10-31,1.1260059984977708
2006-11-30,1.1233622371497676
2006-12-31,1.116427467159211
2007-01-31,1.1093378388312913
2007-02-28,1.1062069266605654
2007-03-31,1.1352596047967722
2007-04-30,1.147755177211759
2007-05-31,1.1434664679712956
2007-06-30,1.1282852337078708
2007-07-31,1.130995342390721
2007-08-31,1.1525247704523667
2007-09-30,1.1753646408813054
2007-10-31,1.1386124597803782
2007-11-30,1.1294210354267817
2007-12-31,1.1150608681103673
2008-01-31,1.0899565107576992
2008-02-29,1.0764359635747114
2008-03-31,1.1149840717417228
2008-04-30,1.1260448175765523
2008-05-31,1.05841475987867
2008-06-30,1.05353499483269
2008-07-31,1.0802774649556073
2008-08-31,1.0247522587228661
2008-09-30,0.9541682999255567
2008-10-31,0.8835648832659584
2008-11-30,0.9022269644937893
2008-12-31,0.8978545018490459
2009-01-31,0.8653556747409619
2009-02-28,0.9404435567429873
2009-03-31,1.002995308426328
2009-04-30,1.0443241156557055
2009-05-31,1.0496361673691628
2009-06-30,1.0923487252086048
2009-07-31,1.1182600358333097
2009-08-31,1.1421271140823166
2009-09-30,1.1362601742684655
2009-10-31,1.1763172491491074
2009-11-30,1.1893314632266971
2009-12-31,1.167926858192274
2010-01-31,1.1849049669127272
2010-02-28,1.215443386131056
2010-03-31,1.223859548452192
2010-04-30,1.1900218484971024
2010-05-31,1.1553428768263172
2010-06-30,1.191965487671766
2010-07-31,1.1669972766309908
2010-08-31,1.2254423469643771
2010-09-30,1.250579883140857
2010-10-31,1.2536560713169917
2010-11-30,1.3010555205282481
2010-12-31,1.3459552161053419
2011-01-31,1.3683273733342203
2011-02-28,1.3552884828119012
2011-03-31,1.3692616984074928
2011-04-30,1.3544406916397453
2011-05-31,1.3258370153008898
2011-06-30,1.328550613790783
2011-07-31,1.2860347081325767
2011-08-31,1.2361009804387655
2011-09-30,1.3007754786280121
2011-10-31,1.2800745877341166
2011-11-30,1.2811087486813315
2011-12-31,1.2811087486813315
2012-01-31,1.2811087486813315
2012-02-29,1.3131667486709138
2012-03-31,1.3131667486709138
2012-04-30,1.255521327308693
2012-05-31,1.28786465541013
2012-06-30,1.272739873997853
2012-07-31,1.2968842593878396
2012-08-31,1.3074102164907235
2012-09-30,1.292879161744046
2012-10-31,1.307771722678886
2012-11-30,1.3169819083298135
2012-12-31,1.3559820638942741
2013-01-31,1.3571111951946138
2013-02-28,1.3790139976989948
2013-03-31,1.3999520223184518
2013-04-30,1.4401857024245321
2013-05-31,1.424924899197358
2013-06-30,1.4630366998247206
2013-07-31,1.4603419382138056
2013-08-31,1.4826098899011007
2013-09-30,1.5066471312847907
2013-10-31,1.5281721756104003
2013-11-30,1.5468785214568839
2013-12-31,1.5244014354712192
2014-01-31,1.557946710106305
2014-02-28,1.5619807826800707
2014-03-31,1.5602771798822657
2014-04-30,1.5732676773726306
2014-05-31,1.6009885985821897
2014-06-30,1.594310116567471
2014-07-31,1.628345450897338
2014-08-31,1.6130222673845254
2014-09-30,1.619677803975891
2014-10-31,1.6323634861191798
2014-11-30,1.6369227383450764
2014-12-31,1.6302928609495466
2015-01-31,1.6817006299534962
2015-02-28,1.656720729892278
2015-03-31,1.6804575753084088
2015-04-30,1.6926021133747184
2015-05-31,1.663373446640206
2015-06-30,1.6626339987089451
2015-07-31,1.6208904884052722
2015-08-31,1.604696358004705
2015-09-30,1.670827872030523
2015-10-31,1.677761889199498
2015-11-30,1.6704059952675687
2015-12-31,1.6199790825738742
2016-01-31,1.6202015527890594
2016-02-29,1.6828346547642234
2016-03-31,1.6979188825056228
2016-04-30,1.729108255861197
2016-05-31,1.728611287392224
2016-06-30,1.7785668450766587
2016-07-31,1.8038995174235655
2016-08-31,1.809197744174276
2016-09-30,1.818814513890186
2016-10-31,1.8662990774435264
2016-11-30,1.900128791532538
2016-12-31,1.9417553306423179
2017-01-31,1.9763145105120243
2017-02-28,1.987697302992392
2017-03-31,2.0073517914601013
2017-04-30,2.0230317291514677
2017-05-31,2.0152012244846533
2017-06-30,2.0409679707161503
2017-07-31,2.049856414889549
2017-08-31,2.070831543692676
2017-09-30,2.1131590090198853
2017-10-31,2.1583113579053643
2017-11-30,2.1699137608210752
2017-12-31,2.2414303471975874
2018-01-31,2.204461429524166
2018-02-28,2.167097932583281
2018-03-31,2.1814036630455664
2018-04-30,2.2322689153543247
2018-05-31,2.24846358266356
2018-06-30,2.2772755074661077
2018-07-31,2.302153855900095
2018-08-31,2.2954627723395746
2018-09-30,2.2514756088947436
2018-10-31,2.248969881238725
2018-11-30,2.1745425380009538
2018-12-31,2.268725492660414
2019-01-31,2.3072167544415305
2019-02-28,2.3318949143720866
2019-03-31,2.4046365310366973
2019-04-30,2.29570259889847
2019-05-31,2.4090904050927104
2019-06-30,2.4516475395373263
2019-07-31,2.42004785922639
2019-08-31,2.4361690965568266
2019-09-30,2.521843588651262
2019-10-31,2.580695463539339
2019-11-30,2.635858591982764
2019-12-31,2.6669485031440328
2020-01-31,2.5752205032488864
2020-02-29,2.4146310578259387
2020-03-31,2.590113947795844
2020-04-30,2.6602693102320667
2020-05-31,2.6842165134416773
2020-06-30,2.739037806870999
2020-07-31,2.81832430387042
2020-08-31,2.7626892888620467
2020-09-30,2.7359709234971836
2020-10-31,2.93000272794118
2020-11-30,3.0125074612073575
2020-12-31,3.016654328245825
2021-01-31,3.107460357310071
2021-02-28,3.1618531783910373
2021-03-31,3.2203632680871674
2021-04-30,3.2323560428889886
2021-05-31,3.276711081405962
2021-06-30,3.297356168031002
2021-07-31,3.3278762194435503
2021-08-31,3.2740869636741845
2021-09-30,3.3753550145551143
2021-10-31,3.424126764271776
2021-11-30,3.484951136150312
2021-12-31,3.3877940562011113
2022-01-31,3.3597034999917805
2022-02-28,3.368529544792126
2022-03-31,3.172684499665797
2022-04-30,3.1927469080999016
2022-05-31,3.1927469080999016
2022-06-30,3.3800175351023096
2022-07-31,3.2993154248115193
2022-08-31,3.123812509839174
2022-09-30,3.217720225975599
2022-10-31,3.3751586683921473
2022-11-30,3.214501776838952
2022-12-31,3.4654690637349512
2023-01-31,3.4522684649782596
2023-02-28,3.5962154259623267
2023-03-31,3.5926592505746417
2023-04-30,3.6539575877714006
2023-05-31,3.740995631757735
2023-06-30,3.833946046228721
2023-07-31,3.776586305306728
2023-08-31,3.7237435689396494
2023-09-30,3.676620414107155
2023-10-31,3.8578187056144726
2023-11-30,3.9741199827777476
2023-12-31,3.996501877525234
2024-01-31,4.0773154137582255
2024-02-29,4.158734992423454
2024-03-31,4.101903103591913
2024-04-30,4.201046028117774
2024-05-31,4.250965319742125
2024-06-30,4.305727901771399
2024-07-31,4.278966017379798
2024-08-31,4.3524755773765085
2024-09-30,4.336593254738935
2024-10-31,4.498160939682608
2024-11-30,4.414338832971275
2024-12-31,4.494155051409694
2025-01-31,4.478007355959433
2025-02-28,4.387463328196128
2025-03-31,4.316876841288679
2025-04-30,4.456238805014686
2025-05-31,4.655207339051114
2025-06-30,4.651674139620971
2025-07-31,4.797619922626324
2025-08-31,4.974084464920625
2025-09-30,5.11574254187635
2025-10-31,5.095736851204656
2025-11-30,5.114088999087891
2025-12-31,5.119233766668555
