ticker,month,close
AMD,2005-03-31,16.1200008392334
AMZN,2005-03-31,1.7135000228881836
ASML,2005-03-31,15.8148832321167
BAC,2005-03-31,27.81019592285156
COST,2005-03-31,29.79263496398925
CVX,2005-03-31,26.40569496154785
DIA,2005-03-31,66.16604614257812
DIS,2005-03-31,22.78986930847168
GLD,2005-03-31,42.81999969482422
GOOGL,2005-03-31,4.483392238616943
GS,2005-03-31,79.56134796142578
HD,2005-03-31,23.015056610107425
INTC,2005-03-31,13.475133895874023
IWM,2005-03-31,46.341400146484375
JPM,2005-03-31,19.94241714477539
MS,2005-03-31,30.48540306091309
MSFT,2005-03-31,16.70138168334961
MU,2005-03-31,10.088705062866213
NFLX,2005-03-31,0.1550000011920929
NVDA,2005-03-31,0.1815332174301147
QCOM,2005-03-31,23.021255493164062
QQQ,2005-03-31,31.19595718383789
SMH,2005-03-31,13.811712265014648
SPY,2005-03-31,80.33294677734375
TLT,2005-03-31,45.67288589477539
UNH,2005-03-31,37.07738494873047
VTI,2005-03-31,39.44352722167969
WMT,2005-03-31,11.035192489624023
XLK,2005-03-31,7.503962993621826
XOM,2005-03-31,29.743968963623047
AAPL,2005-04-30,1.0814772844314575
AMD,2005-04-30,14.229999542236328
AMZN,2005-04-30,1.618000030517578
ASML,2005-04-30,13.664738655090332
BAC,2005-04-30,28.402976989746094
COST,2005-04-30,27.39871025085449
CVX,2005-04-30,23.548208236694336
DIA,2005-04-30,64.25254821777344
DIS,2005-04-30,20.94161033630371
GLD,2005-04-30,43.34999847412109
GOOGL,2005-04-30,5.464219570159912
GS,2005-04-30,77.43082427978516
HD,2005-04-30,21.2877140045166
INTC,2005-04-30,13.643360137939451
IWM,2005-04-30,43.71987915039063
JPM,2005-04-30,20.660490036010746
MS,2005-04-30,28.15881729125977
MSFT,2005-04-30,17.482202529907227
MU,2005-04-30,9.474018096923828
NFLX,2005-04-30,0.1650000065565109
NVDA,2005-04-30,0.1675514727830886
QCOM,2005-04-30,21.927711486816406
QQQ,2005-04-30,29.8396053314209
SMH,2005-04-30,13.085674285888672
SPY,2005-04-30,78.82791137695312
TLT,2005-04-30,47.43819046020508
UNH,2005-04-30,36.73918151855469
VTI,2005-04-30,38.57472229003906
WMT,2005-04-30,10.381139755249023
XLK,2005-04-30,7.239250659942627
XOM,2005-04-30,28.461376190185547
AAPL,2005-05-31,1.1924442052841189
AMD,2005-05-31,16.399999618530273
AMZN,2005-05-31,1.7755000591278076
ASML,2005-05-31,15.201905250549316
BAC,2005-05-31,29.210155487060547
COST,2005-05-31,30.68580818176269
CVX,2005-05-31,24.573205947875977
DIA,2005-05-31,66.19778442382812
DIS,2005-05-31,21.766584396362305
GLD,2005-05-31,41.650001525878906
GOOGL,2005-05-31,6.886655807495117
GS,2005-05-31,70.69483184814453
HD,2005-05-31,23.68311882019043
INTC,2005-05-31,15.691495895385742
IWM,2005-05-31,46.54625701904297
JPM,2005-05-31,20.81184768676757
MS,2005-05-31,26.2002182006836
MSFT,2005-05-31,17.88425064086914
MU,2005-05-31,10.71315097808838
NFLX,2005-05-31,0.2041430026292801
NVDA,2005-05-31,0.2070515006780624
QCOM,2005-05-31,23.480451583862305
QQQ,2005-05-31,32.484066009521484
SMH,2005-05-31,14.605685234069824
SPY,2005-05-31,81.36810302734375
TLT,2005-05-31,48.92657852172852
UNH,2005-05-31,37.76933670043945
VTI,2005-05-31,40.07193756103516
WMT,2005-05-31,10.434260368347168
XLK,2005-05-31,7.741817474365234
XOM,2005-05-31,28.19001197814941
AAPL,2005-06-30,1.103970646858215
AMD,2005-06-30,17.34000015258789
AMZN,2005-06-30,1.6545000076293943
ASML,2005-06-30,14.768102645874023
BAC,2005-06-30,29.04459571838379
COST,2005-06-30,30.24628257751465
CVX,2005-06-30,25.5510196685791
DIA,2005-06-30,65.0785140991211
DIS,2005-06-30,19.973859786987305
GLD,2005-06-30,43.43999862670898
GOOGL,2005-06-30,7.305910110473633
GS,2005-06-30,73.97218322753906
HD,2005-06-30,23.47104263305664
INTC,2005-06-30,15.144389152526855
IWM,2005-06-30,48.44362258911133
JPM,2005-06-30,20.5615234375
MS,2005-06-30,28.078548431396484
MSFT,2005-06-30,17.21879005432129
MU,2005-06-30,9.96186351776123
NFLX,2005-06-30,0.2344290018081665
NVDA,2005-06-30,0.2041487842798233
QCOM,2005-06-30,20.79660987854004
QQQ,2005-06-30,31.40409278869629
SMH,2005-06-30,14.295738220214844
SPY,2005-06-30,81.49137878417969
TLT,2005-06-30,49.98573303222656
UNH,2005-06-30,40.537109375
VTI,2005-06-30,40.37579727172852
WMT,2005-06-30,10.64855670928955
XLK,2005-06-30,7.642072200775146
XOM,2005-06-30,28.82704734802246
AAPL,2005-07-31,1.2791177034378052
AMD,2005-07-31,20.07999992370605
AMZN,2005-07-31,2.257499933242798
ASML,2005-07-31,16.597614288330078
BAC,2005-07-31,27.76461601257324
COST,2005-07-31,31.08477783203125
CVX,2005-07-31,26.505990982055664
DIA,2005-07-31,67.595703125
DIS,2005-07-31,20.3387451171875
GLD,2005-07-31,42.81999969482422
GOOGL,2005-07-31,7.147198677062988
GS,2005-07-31,78.1114730834961
HD,2005-07-31,26.252559661865234
INTC,2005-07-31,15.79626178741455
IWM,2005-07-31,51.63008880615234
JPM,2005-07-31,20.655576705932617
MS,2005-07-31,28.532888412475582
MSFT,2005-07-31,17.75255012512207
MU,2005-07-31,11.59127712249756
NFLX,2005-07-31,0.2651430070400238
NVDA,2005-07-31,0.2067460864782333
QCOM,2005-07-31,24.87277030944824
QQQ,2005-07-31,33.79484939575195
SMH,2005-07-31,15.862449645996094
SPY,2005-07-31,84.6093521118164
TLT,2005-07-31,48.29583740234375
UNH,2005-07-31,40.661502838134766
VTI,2005-07-31,42.1435661315918
WMT,2005-07-31,10.90262222290039
XLK,2005-07-31,8.075581550598145
XOM,2005-07-31,29.46909141540528
AAPL,2005-08-31,1.406280279159546
AMD,2005-08-31,20.770000457763672
AMZN,2005-08-31,2.134999990463257
ASML,2005-08-31,15.93747901916504
BAC,2005-08-31,27.723255157470703
COST,2005-08-31,29.421504974365234
CVX,2005-08-31,28.263654708862305
DIA,2005-08-31,66.68746185302734
DIS,2005-08-31,19.981794357299805
GLD,2005-08-31,43.400001525878906
GOOGL,2005-08-31,7.103485107421875
GS,2005-08-31,80.80046844482422
HD,2005-08-31,24.387975692749023
INTC,2005-08-31,15.013360977172852
IWM,2005-08-31,50.5958251953125
JPM,2005-08-31,19.92081451416016
MS,2005-08-31,27.360376358032227
MSFT,2005-08-31,19.035791397094727
MU,2005-08-31,11.620549201965332
NFLX,2005-08-31,0.3079999983310699
NVDA,2005-08-31,0.2344042956829071
QCOM,2005-08-31,25.07368469238281
QQQ,2005-08-31,33.28253936767578
SMH,2005-08-31,15.701108932495115
SPY,2005-08-31,83.816162109375
TLT,2005-08-31,49.9748649597168
UNH,2005-08-31,40.03952026367188
VTI,2005-08-31,41.68524932861328
WMT,2005-08-31,9.96418285369873
XLK,2005-08-31,7.998856544494629
XOM,2005-08-31,30.193193435668945
AAPL,2005-09-30,1.6078202724456787
AMD,2005-09-30,25.200000762939453
AMZN,2005-09-30,2.265000104904175
ASML,2005-09-30,15.569695472717283
BAC,2005-09-30,27.12407684326172
COST,2005-09-30,29.21135139465332
CVX,2005-09-30,29.796539306640625
DIA,2005-09-30,67.33306121826172
DIS,2005-09-30,19.14094924926757
GLD,2005-09-30,46.70000076293945
GOOGL,2005-09-30,7.860030651092529
GS,2005-09-30,88.35871124267578
HD,2005-09-30,23.069379806518555
INTC,2005-09-30,14.388775825500488
IWM,2005-09-30,50.64379501342773
JPM,2005-09-30,19.9443302154541
MS,2005-09-30,29.011573791503903
MSFT,2005-09-30,17.888633728027344
MU,2005-09-30,12.976767539978027
NFLX,2005-09-30,0.371286004781723
NVDA,2005-09-30,0.2619093358516693
QCOM,2005-09-30,28.25603675842285
QQQ,2005-09-30,33.692378997802734
SMH,2005-09-30,15.684126853942873
SPY,2005-09-30,84.48884582519531
TLT,2005-09-30,48.16933059692383
UNH,2005-09-30,43.69361114501953
VTI,2005-09-30,42.0152473449707
WMT,2005-09-30,9.711530685424805
XLK,2005-09-30,8.018037796020508
XOM,2005-09-30,32.02796936035156
AAPL,2005-10-31,1.7271842956542969
AMD,2005-10-31,23.21999931335449
AMZN,2005-10-31,1.993000030517578
ASML,2005-10-31,16.012922286987305
BAC,2005-10-31,28.18069267272949
COST,2005-10-31,32.79072952270508
CVX,2005-10-31,26.270469665527344
DIA,2005-10-31,66.25043487548828
DIS,2005-10-31,19.331329345703125
GLD,2005-10-31,46.400001525878906
GOOGL,2005-10-31,9.242975234985352
GS,2005-10-31,92.02969360351562
HD,2005-10-31,24.823469161987305
INTC,2005-10-31,13.717496871948242
IWM,2005-10-31,48.6528205871582
JPM,2005-10-31,21.74218940734864
MS,2005-10-31,29.41408920288086
MSFT,2005-10-31,17.86777114868164
MU,2005-10-31,12.674302101135254
NFLX,2005-10-31,0.3772859871387481
NVDA,2005-10-31,0.2563312947750091
QCOM,2005-10-31,25.10525894165039
QQQ,2005-10-31,33.18861389160156
SMH,2005-10-31,14.244789123535156
SPY,2005-10-31,82.49061584472656
TLT,2005-10-31,47.08990478515625
UNH,2005-10-31,45.00753784179688
VTI,2005-10-31,41.02848815917969
WMT,2005-10-31,10.48499584197998
XLK,2005-10-31,7.833890438079834
XOM,2005-10-31,28.29791641235352
AAPL,2005-11-30,2.0339930057525635
AMD,2005-11-30,26.18000030517578
AMZN,2005-11-30,2.4230000972747803
ASML,2005-11-30,18.05933380126953
BAC,2005-11-30,29.88531875610352
COST,2005-11-30,33.941097259521484
CVX,2005-11-30,26.5920467376709
DIA,2005-11-30,69.177490234375
DIS,2005-11-30,19.775541305541992
GLD,2005-11-30,49.09999847412109
GOOGL,2005-11-30,10.056896209716797
GS,2005-11-30,93.91585540771484
HD,2005-11-30,25.331886291503903
INTC,2005-11-30,15.627232551574709
IWM,2005-11-30,51.45238876342773
JPM,2005-11-30,22.70995712280273
MS,2005-11-30,30.28986549377441
MSFT,2005-11-30,19.30076789855957
MU,2005-11-30,13.91343593597412
NFLX,2005-11-30,0.3934290111064911
NVDA,2005-11-30,0.2761964201927185
QCOM,2005-11-30,28.710670471191406
QQQ,2005-11-30,35.21220779418945
SMH,2005-11-30,15.875188827514648
SPY,2005-11-30,86.11624908447266
TLT,2005-11-30,47.41495895385742
UNH,2005-11-30,46.53914642333984
VTI,2005-11-30,42.9223861694336
WMT,2005-11-30,10.7620267868042
XLK,2005-11-30,8.328787803649902
XOM,2005-11-30,29.3999080657959
AAPL,2005-12-31,2.156055212020874
AMD,2005-12-31,30.600000381469727
AMZN,2005-12-31,2.3575000762939453
ASML,2005-12-31,18.93636512756348
BAC,2005-12-31,30.054637908935547
COST,2005-12-31,33.61493682861328
CVX,2005-12-31,26.341472625732425
DIA,2005-12-31,68.51935577392578
DIS,2005-12-31,19.216154098510746
GLD,2005-12-31,51.58000183105469
GOOGL,2005-12-31,10.304027557373049
GS,2005-12-31,93.00553894042967
HD,2005-12-31,24.543684005737305
INTC,2005-12-31,14.61977195739746
IWM,2005-12-31,51.092247009277344
JPM,2005-12-31,23.564918518066406
MS,2005-12-31,30.6737003326416
MSFT,2005-12-31,18.23392868041992
MU,2005-12-31,12.986527442932127
NFLX,2005-12-31,0.3865709900856018
NVDA,2005-12-31,0.279329240322113
QCOM,2005-12-31,27.255840301513672
QQQ,2005-12-31,34.586753845214844
SMH,2005-12-31,15.556748390197754
SPY,2005-12-31,85.95146179199219
TLT,2005-12-31,48.82872009277344
UNH,2005-12-31,48.311767578125
VTI,2005-12-31,42.92994689941406
WMT,2005-12-31,10.40351390838623
XLK,2005-12-31,8.072968482971191
XOM,2005-12-31,28.457576751708984
AAPL,2006-01-31,2.2646238803863525
AMD,2006-01-31,41.79999923706055
AMZN,2006-01-31,2.240999937057495
ASML,2006-01-31,21.31283950805664
BAC,2006-01-31,28.80425071716309
COST,2006-01-31,33.900333404541016
CVX,2006-01-31,27.552509307861328
DIA,2006-01-31,69.4416732788086
DIS,2006-01-31,20.29039764404297
GLD,2006-01-31,56.70000076293945
GOOGL,2006-01-31,10.74613094329834
GS,2006-01-31,103.05864715576172
HD,2006-01-31,24.586124420166016
INTC,2006-01-31,12.452577590942385
IWM,2006-01-31,55.40353393554688
JPM,2006-01-31,23.80191230773925
MS,2006-01-31,33.372093200683594
MSFT,2006-01-31,19.62849235534668
MU,2006-01-31,14.32323169708252
NFLX,2006-01-31,0.393570989370346
NVDA,2006-01-31,0.3435076773166656
QCOM,2006-01-31,30.34331321716309
QQQ,2006-01-31,35.9476318359375
SMH,2006-01-31,15.836977005004885
SPY,2006-01-31,88.01551055908203
TLT,2006-01-31,48.17516708374024
UNH,2006-01-31,46.19707489013672
VTI,2006-01-31,44.31185531616211
WMT,2006-01-31,10.25012493133545
XLK,2006-01-31,8.343358039855957
XOM,2006-01-31,31.791231155395508
AAPL,2006-02-28,2.054086685180664
AMD,2006-02-28,38.66999816894531
AMZN,2006-02-28,1.871999979019165
ASML,2006-02-28,19.50219345092773
BAC,2006-02-28,29.85926628112793
COST,2006-02-28,34.86506652832031
CVX,2006-02-28,26.416858673095703
DIA,2006-02-28,70.61663055419922
DIS,2006-02-28,22.43888664245605
GLD,2006-02-28,56.06999969482422
GOOGL,2006-02-28,9.006525993347168
GS,2006-02-28,103.08781433105467
HD,2006-02-28,25.55621910095215
INTC,2006-02-28,12.12318992614746
IWM,2006-02-28,55.57966995239258
JPM,2006-02-28,24.63422393798828
MS,2006-02-28,32.39996337890625
MSFT,2006-02-28,18.799463272094727
MU,2006-02-28,15.13305950164795
NFLX,2006-02-28,0.382999986410141
NVDA,2006-02-28,0.3600868284702301
QCOM,2006-02-28,29.89449691772461
QQQ,2006-02-28,35.17732238769531
SMH,2006-02-28,15.718095779418944
SPY,2006-02-28,88.51946258544922
TLT,2006-02-28,48.70891189575195
UNH,2006-02-28,45.27188491821289
VTI,2006-02-28,44.40932846069336
WMT,2006-02-28,10.08340549468994
XLK,2006-02-28,8.362668991088867
XOM,2006-02-28,30.23861122131348
AAPL,2006-03-31,1.8810381889343264
AMD,2006-03-31,33.15999984741211
AMZN,2006-03-31,1.8265000581741333
ASML,2006-03-31,19.20985412597656
BAC,2006-03-31,29.98436737060547
COST,2006-03-31,36.88788986206055
CVX,2006-03-31,27.113773345947266
DIA,2006-03-31,71.68084716796875
DIS,2006-03-31,22.358720779418945
GLD,2006-03-31,58.09999847412109
GOOGL,2006-03-31,9.68657112121582
GS,2006-03-31,114.5209503173828
HD,2006-03-31,25.73953628540039
INTC,2006-03-31,11.452289581298828
IWM,2006-03-31,58.30796813964844
JPM,2006-03-31,24.93362236022949
MS,2006-03-31,34.1160888671875
MSFT,2006-03-31,19.03734588623047
MU,2006-03-31,14.362257957458496
NFLX,2006-03-31,0.4141429960727691
NVDA,2006-03-31,0.4374830424785614
QCOM,2006-03-31,32.081424713134766
QQQ,2006-03-31,35.91289138793945
SMH,2006-03-31,15.42088508605957
SPY,2006-03-31,89.98037719726562
TLT,2006-03-31,46.48296356201172
UNH,2006-03-31,43.45256423950195
VTI,2006-03-31,45.319942474365234
WMT,2006-03-31,10.540210723876951
XLK,2006-03-31,8.551939964294434
XOM,2006-03-31,30.99751091003418
AAPL,2006-04-30,2.111069679260254
AMD,2006-04-30,32.349998474121094
AMZN,2006-04-30,1.7604999542236328
ASML,2006-04-30,19.93599319458008
BAC,2006-04-30,32.86822891235352
COST,2006-04-30,37.07179641723633
CVX,2006-04-30,28.540321350097656
DIA,2006-04-30,73.41413116455078
DIS,2006-04-30,22.414833068847656
GLD,2006-04-30,65.08999633789062
GOOGL,2006-04-30,10.380526542663574
GS,2006-04-30,117.19395446777344
HD,2006-04-30,24.29739570617676
INTC,2006-04-30,11.758316040039062
IWM,2006-04-30,58.48450469970703
JPM,2006-04-30,27.39523696899414
MS,2006-04-30,35.067359924316406
MSFT,2006-04-30,16.896432876586914
MU,2006-04-30,16.557575225830078
NFLX,2006-04-30,0.423429012298584
NVDA,2006-04-30,0.4464983940124511
QCOM,2006-04-30,32.5441780090332
QQQ,2006-04-30,35.8443603515625
SLV,2006-04-30,13.812000274658203
SMH,2006-04-30,15.985581398010254
SPY,2006-04-30,91.11699676513672
TLT,2006-04-30,45.20353698730469
UNH,2006-04-30,38.69191360473633
VTI,2006-04-30,45.75331115722656
WMT,2006-04-30,10.047114372253418
XLK,2006-04-30,8.439922332763672
XOM,2006-04-30,32.128231048583984
AAPL,2006-05-31,1.7925645112991333
AMD,2006-05-31,30.88999938964844
AMZN,2006-05-31,1.7304999828338623
ASML,2006-05-31,19.181554794311523
BAC,2006-05-31,32.19801330566406
COST,2006-05-31,36.13301086425781
CVX,2006-05-31,28.205371856689453
DIA,2006-05-31,72.20893096923828
DIS,2006-05-31,24.451091766357425
GLD,2006-05-31,64.2300033569336
GOOGL,2006-05-31,9.235028266906738
GS,2006-05-31,110.36514282226562
HD,2006-05-31,23.196016311645508
INTC,2006-05-31,10.659260749816896
IWM,2006-05-31,55.16115188598633
JPM,2006-05-31,25.74113655090332
MS,2006-05-31,32.515018463134766
MSFT,2006-05-31,15.908750534057615
MU,2006-05-31,16.157533645629883
NFLX,2006-05-31,0.3955709934234619
NVDA,2006-05-31,0.3511475026607513
QCOM,2006-05-31,28.734384536743164
QQQ,2006-05-31,33.24917221069336
SLV,2006-05-31,12.628000259399414
SMH,2006-05-31,14.448589324951172
SPY,2006-05-31,88.37246704101562
TLT,2006-05-31,45.1172981262207
UNH,2006-05-31,34.19575119018555
VTI,2006-05-31,44.27841567993164
WMT,2006-05-31,10.848097801208496
XLK,2006-05-31,7.891427040100098
XOM,2006-05-31,31.17900657653809
AAPL,2006-06-30,1.7175872325897217
AMD,2006-06-30,24.420000076293945
AMZN,2006-06-30,1.934000015258789
ASML,2006-06-30,19.06839179992676
BAC,2006-06-30,31.99844551086425
COST,2006-06-30,39.00014877319336
CVX,2006-06-30,29.276233673095703
DIA,2006-06-30,72.35526275634766
DIS,2006-06-30,24.05024719238281
GLD,2006-06-30,61.22999954223633
GOOGL,2006-06-30,10.415050506591797
GS,2006-06-30,109.9849090576172
HD,2006-06-30,21.865760803222656
INTC,2006-06-30,11.2389554977417
IWM,2006-06-30,55.13811492919922
JPM,2006-06-30,25.354782104492188
MS,2006-06-30,34.47291564941406
MSFT,2006-06-30,16.365291595458984
MU,2006-06-30,14.693994522094728
NFLX,2006-06-30,0.3887139856815338
NVDA,2006-06-30,0.3253231048583984
QCOM,2006-06-30,25.467527389526367
QQQ,2006-06-30,33.228721618652344
SLV,2006-06-30,11.138999938964844
SMH,2006-06-30,13.973054885864258
SPY,2006-06-30,88.60293579101562
TLT,2006-06-30,45.648887634277344
UNH,2006-06-30,34.8336181640625
VTI,2006-06-30,44.3370246887207
WMT,2006-06-30,10.785405158996582
XLK,2006-06-30,7.852800846099853
XOM,2006-06-30,31.40424919128418
AAPL,2006-07-31,2.038191795349121
AMD,2006-07-31,19.38999938964844
AMZN,2006-07-31,1.344499945640564
ASML,2006-07-31,18.766611099243164
BAC,2006-07-31,34.28025436401367
COST,2006-07-31,36.10818099975586
CVX,2006-07-31,31.031118392944336
DIA,2006-07-31,72.52523803710938
DIS,2006-07-31,23.801734924316406
GLD,2006-07-31,63.15999984741211
GOOGL,2006-07-31,9.602124214172363
GS,2006-07-31,111.95106506347656
HD,2006-07-31,21.205934524536133
INTC,2006-07-31,10.647427558898926
IWM,2006-07-31,53.56231689453125
JPM,2006-07-31,27.76488494873047
MS,2006-07-31,36.42098617553711
MSFT,2006-07-31,16.89910125732422
MU,2006-07-31,15.211115837097168
NFLX,2006-07-31,0.2955709993839264
NVDA,2006-07-31,0.3383118510246277
QCOM,2006-07-31,22.410404205322266
QQQ,2006-07-31,31.79741859436035
SLV,2006-07-31,11.414999961853027
SMH,2006-07-31,13.382882118225098
SPY,2006-07-31,88.99976348876953
TLT,2006-07-31,46.63638305664063
UNH,2006-07-31,37.2061767578125
VTI,2006-07-31,44.28439331054688
WMT,2006-07-31,9.963680267333984
XLK,2006-07-31,7.648078441619873
XOM,2006-07-31,34.675201416015625
AAPL,2006-08-31,2.0348918437957764
AMD,2006-08-31,24.989999771118164
AMZN,2006-08-31,1.5414999723434448
ASML,2006-08-31,20.803600311279297
BAC,2006-08-31,34.610984802246094
COST,2006-08-31,32.022403717041016
CVX,2006-08-31,30.61824417114257
DIA,2006-08-31,73.92342376708984
DIS,2006-08-31,23.76966667175293
GLD,2006-08-31,62.290000915527344
GOOGL,2006-08-31,9.401686668395996
GS,2006-08-31,108.9461669921875
HD,2006-08-31,20.9493465423584
INTC,2006-08-31,11.642305374145508
IWM,2006-08-31,55.16886138916016
JPM,2006-08-31,27.789230346679688
MS,2006-08-31,36.03213882446289
MSFT,2006-08-31,18.11746597290039
MU,2006-08-31,16.86004066467285
NFLX,2006-08-31,0.2860000133514404
NVDA,2006-08-31,0.4448176920413971
QCOM,2006-08-31,24.01898002624512
QQQ,2006-08-31,33.314430236816406
SLV,2006-08-31,12.907999992370604
SMH,2006-08-31,14.4740629196167
SPY,2006-08-31,90.94194793701172
TLT,2006-08-31,48.06167602539063
UNH,2006-08-31,40.41104507446289
VTI,2006-08-31,45.30234146118164
WMT,2006-08-31,10.050841331481934
XLK,2006-08-31,8.184988021850586
XOM,2006-08-31,34.80008316040039
AAPL,2006-09-30,2.308711528778076
AMD,2006-09-30,24.850000381469727
AMZN,2006-09-30,1.6059999465942385
ASML,2006-09-30,21.954111099243164
BAC,2006-09-30,36.023136138916016
COST,2006-09-30,34.00026321411133
CVX,2006-09-30,30.8369369506836
DIA,2006-09-30,75.96263885498047
DIS,2006-09-30,24.77978134155273
GLD,2006-09-30,59.470001220703125
GOOGL,2006-09-30,9.982134819030762
GS,2006-09-30,123.9853744506836
HD,2006-09-30,22.25539779663086
INTC,2006-09-30,12.237215995788574
IWM,2006-09-30,55.52281951904297
JPM,2006-09-30,28.580432891845703
MS,2006-09-30,39.93163299560547
MSFT,2006-09-30,19.28065490722656
MU,2006-09-30,16.97712516784668
NFLX,2006-09-30,0.3254289925098419
NVDA,2006-09-30,0.4521524608135223
QCOM,2006-09-30,23.17732620239257
QQQ,2006-09-30,34.86005401611328
SLV,2006-09-30,11.451000213623049
SMH,2006-09-30,14.558979988098145
SPY,2006-09-30,93.39749908447266
TLT,2006-09-30,48.98204803466797
UNH,2006-09-30,38.27186965942383
VTI,2006-09-30,46.32619094848633
WMT,2006-09-30,11.08469295501709
XLK,2006-09-30,8.515140533447266
XOM,2006-09-30,34.506954193115234
AAPL,2006-10-31,2.4316744804382324
AMD,2006-10-31,21.270000457763672
AMZN,2006-10-31,1.9045000076293943
ASML,2006-10-31,21.539175033569336
BAC,2006-10-31,36.22486877441406
COST,2006-10-31,36.532501220703125
CVX,2006-10-31,31.9494743347168
DIA,2006-10-31,78.6551513671875
DIS,2006-10-31,25.22069549560547
GLD,2006-10-31,60.2400016784668
GOOGL,2006-10-31,11.832269668579102
GS,2006-10-31,139.36447143554688
HD,2006-10-31,22.90580368041992
INTC,2006-10-31,12.69529151916504
IWM,2006-10-31,58.78480911254883
JPM,2006-10-31,29.079608917236328
MS,2006-10-31,42.01073455810547
MSFT,2006-10-31,20.23939514160156
MU,2006-10-31,14.098819732666016
NFLX,2006-10-31,0.3951430022716522
NVDA,2006-10-31,0.5328339338302612
QCOM,2006-10-31,23.20283508300781
QQQ,2006-10-31,36.51516342163086
SLV,2006-10-31,12.267999649047852
SMH,2006-10-31,14.4358491897583
SPY,2006-10-31,96.3411102294922
TLT,2006-10-31,49.39672088623047
UNH,2006-10-31,37.94515228271485
VTI,2006-10-31,47.961551666259766
WMT,2006-10-31,11.075706481933594
XLK,2006-10-31,8.851873397827148
XOM,2006-10-31,36.72856140136719
AAPL,2006-11-30,2.74897837638855
AMD,2006-11-30,21.56999969482422
AMZN,2006-11-30,2.0169999599456787
ASML,2006-11-30,23.48185157775879
BAC,2006-11-30,36.58898162841797
COST,2006-11-30,35.882320404052734
CVX,2006-11-30,34.639652252197266
DIA,2006-11-30,79.8715591430664
DIS,2006-11-30,26.4953670501709
GLD,2006-11-30,64.38999938964844
GOOGL,2006-11-30,12.041400909423828
GS,2006-11-30,143.04342651367188
HD,2006-11-30,23.438814163208008
INTC,2006-11-30,12.79284381866455
IWM,2006-11-30,60.2037353515625
JPM,2006-11-30,28.36856460571289
MS,2006-11-30,41.86231994628906
MSFT,2006-11-30,20.76838493347168
MU,2006-11-30,14.2451753616333
NFLX,2006-11-30,0.418285995721817
NVDA,2006-11-30,0.5652284622192383
QCOM,2006-11-30,23.33035087585449
QQQ,2006-11-30,37.76720428466797
SLV,2006-11-30,13.968000411987305
SMH,2006-11-30,14.669374465942385
SPY,2006-11-30,98.25688934326172
TLT,2006-11-30,50.536903381347656
UNH,2006-11-30,38.17853546142578
VTI,2006-11-30,49.07880783081055
WMT,2006-11-30,10.360998153686523
XLK,2006-11-30,9.10345458984375
XOM,2006-11-30,39.671688079833984
AAPL,2006-12-31,2.544439554214477
AMD,2006-12-31,20.350000381469727
AMZN,2006-12-31,1.9730000495910645
ASML,2006-12-31,23.22722625732422
BAC,2006-12-31,36.27645111083984
COST,2006-12-31,36.27338790893555
