date,equity
2002-06-28,67882.7241551586
2002-07-05,67799.07810115693
2002-07-12,65410.69075232561
2002-07-19,61070.58066669873
2002-07-26,55355.5371010153
2002-08-02,56413.28712323391
2002-08-09,59270.56668601215
2002-08-16,61996.00224027818
2002-08-23,63183.48804365899
2002-08-30,60285.62045117673
2002-09-06,59763.327331736735
2002-09-13,61201.43802623039
2002-09-20,61096.456753521124
2002-09-27,61419.34850993818
2002-10-04,59236.43382596962
2002-10-11,64491.42865522269
2002-10-18,66797.6752984811
2002-10-25,68581.7870148
2002-11-01,70706.49567241235
2002-11-08,70546.00059149542
2002-11-15,74642.15151154652
2002-11-22,77401.34175488817
2002-11-29,75651.8786973052
2002-12-06,72991.64436365028
2002-12-13,70965.82406066566
2002-12-20,69902.90538831089
2002-12-27,66478.36160526483
2003-01-03,70095.70237668512
2003-01-10,71649.61227753645
2003-01-17,68828.47282725797
2003-01-24,68383.72757971015
2003-01-31,67947.81289441287
2003-02-07,66771.63529625117
2003-02-14,66978.76596503692
2003-02-21,69839.07007376294
2003-02-28,69221.45366418864
2003-03-07,69353.63128561694
2003-03-14,72778.26544260493
2003-03-21,77969.2840291677
2003-03-28,74667.89514550223
2003-04-04,73939.1330596241
2003-04-11,70553.5455728637
2003-04-18,70980.30512668226
2003-04-25,74903.4607161629
2003-05-02,78228.40064667974
2003-05-09,86791.4173815636
2003-05-16,88667.77391789871
2003-05-23,86057.637429824
2003-05-30,88719.36920405773
2003-06-06,84178.80930221468
2003-06-13,86438.5326078099
2003-06-20,92114.64346206155
2003-06-27,91650.80681071828
2003-07-04,94703.67202151875
2003-07-11,96631.91974625649
2003-07-18,95491.24795120709
2003-07-25,102552.81328543775
2003-08-01,99061.9221076753
2003-08-08,95855.25329565043
2003-08-15,96694.5038953164
2003-08-22,103581.30362925863
2003-08-29,107676.97937124893
2003-09-05,110174.69329040998
2003-09-12,110439.10303598245
2003-09-19,113245.92053950418
2003-09-26,108633.63056687558
2003-10-03,114755.91973356032
2003-10-10,121780.98282251618
2003-10-17,121354.45976530385
2003-10-24,114333.3095664092
2003-10-31,114093.31009225952
2003-11-07,113303.32486929256
2003-11-14,109395.86946760738
2003-11-21,104142.54935504786
2003-11-28,109902.00959169357
2003-12-05,108545.68850777777
2003-12-12,109148.27309504375
2003-12-19,106796.35187882077
2003-12-26,111610.86156144727
2004-01-02,111741.84865186838
2004-01-09,114814.88055508616
2004-01-16,117620.31962076864
2004-01-23,119266.85900453544
2004-01-30,113437.26128138916
2004-02-06,109870.72082409353
2004-02-13,109699.35817378029
2004-02-20,107763.99688947553
2004-02-27,108429.71681642892
2004-03-05,113353.082785227
2004-03-12,111706.83190599775
2004-03-19,108625.5291795983
2004-03-26,109935.14708059901
2004-04-02,115616.87853608497
2004-04-09,116788.01708684463
2004-04-16,116528.01596216077
2004-04-23,118906.68805890725
2004-04-30,111826.79151065189
2004-05-07,111160.96802849209
2004-05-14,112834.75547386716
2004-05-21,111305.39291671955
2004-05-28,119698.43239317586
2004-06-04,122311.91955998621
2004-06-11,125568.62195514815
2004-06-18,130708.78357343371
2004-06-25,134025.27906014698
2004-07-02,131233.34062783432
2004-07-09,125116.59091169927
2004-07-16,126508.43386925898
2004-07-23,119013.33825907114
2004-07-30,120731.82716686578
2004-08-06,112092.54262220072
2004-08-13,113931.04663282594
2004-08-20,117687.59330600023
2004-08-27,122971.36142840363
2004-09-03,122307.30460205868
2004-09-10,123440.51266366531
2004-09-17,129610.53457956942
2004-09-24,127408.09825859511
2004-10-01,129986.1985588601
2004-10-08,129521.18598531124
2004-10-15,135074.3883848611
2004-10-22,131948.84782955577
2004-10-29,136345.35438287412
2004-11-05,143770.81503000064
2004-11-12,150645.2498451691
2004-11-19,142765.3697824017
2004-11-26,151062.3100565048
2004-12-03,152084.30792256945
2004-12-10,152487.6472970466
2004-12-17,153387.16116071306
2004-12-24,151330.85820399018
2004-12-31,158041.81422271184
2005-01-07,159567.42430171452
2005-01-14,162653.47373106517
2005-01-21,156618.40110257853
2005-01-28,160802.7486545069
2005-02-04,160430.62258051103
2005-02-11,157841.7742511704
2005-02-18,161521.45518200748
2005-02-25,159340.79974517575
2005-03-04,158691.5853752615
2005-03-11,153265.67739345535
2005-03-18,154466.19496024094
2005-03-25,152388.6004750688
2005-04-01,152171.54447143787
2005-04-08,159314.14149948038
2005-04-15,147627.04037352098
2005-04-22,154737.07081528995
2005-04-29,155797.76104767903
2005-05-06,160968.87149053707
2005-05-13,157919.94692727545
2005-05-20,165756.8502744693
2005-05-27,173793.08315386958
2005-06-03,172680.62647083652
2005-06-10,169506.08611612633
2005-06-17,171921.07960457492
2005-06-24,173550.08777793465
2005-07-01,168040.5666793713
2005-07-08,173755.1450238842
2005-07-15,182455.54275766228
2005-07-22,186116.1313587106
2005-07-29,191136.7242594989
2005-08-05,196418.41242231897
2005-08-12,197112.47295545327
2005-08-19,194034.2766595874
2005-08-26,193515.21145927347
2005-09-02,193961.454407026
2005-09-09,201982.66844556847
2005-09-16,200926.44124259395
2005-09-23,203157.7271134093
2005-09-30,208394.75108904982
2005-10-07,201453.18597586965
2005-10-14,201637.0179972002
2005-10-21,213346.78368973944
2005-10-28,208562.3810476814
2005-11-04,224825.53290753427
2005-11-11,228661.7266858514
2005-11-18,241657.7501074935
2005-11-25,249853.04879761592
2005-12-02,253087.6091435156
2005-12-09,252190.63319916528
2005-12-16,251452.27373943132
2005-12-23,252951.6508642395
2005-12-30,245512.0004208651
2006-01-06,259514.05013876237
2006-01-13,263467.7778780453
2006-01-20,244119.9174006944
2006-01-27,251058.0686449944
2006-02-03,233253.0570871886
2006-02-10,225163.0371400874
2006-02-17,229608.5180538267
2006-02-24,230529.6672982773
2006-03-03,226568.53249822513
2006-03-10,215684.49667262705
2006-03-17,217617.24626978318
2006-03-24,216071.76804482462
2006-03-31,224146.15482107946
2006-04-07,233726.10588457214
2006-04-14,229244.59168140433
2006-04-21,233961.29428917912
2006-04-28,226525.9905199578
2006-05-05,223435.36396071065
2006-05-12,212161.2239964024
2006-05-19,209643.78008502466
2006-05-26,216452.7287870281
2006-06-02,210416.977552299
2006-06-09,205916.32410460094
2006-06-16,207425.50360883557
2006-06-23,213545.24852121674
2006-06-30,219047.01292624886
2006-07-07,213766.66105640537
2006-07-14,200011.76451220486
2006-07-21,212224.61927387794
2006-07-28,207430.61777968603
2006-08-04,207981.17038124774
2006-08-11,201672.36674489483
2006-08-18,215785.20545468596
2006-08-25,213137.4405079013
2006-09-01,220683.0086498599
2006-09-08,221230.15935282825
2006-09-15,233467.75928341664
2006-09-22,228304.37150829134
2006-09-29,234996.57770725343
2006-10-06,237585.7638582195
2006-10-13,241582.56399845856
2006-10-20,248895.03739371634
2006-10-27,261990.64180218347
2006-11-03,259360.51153451003
2006-11-10,267867.90609144175
2006-11-17,279614.9751763419
2006-11-24,285817.65642475104
2006-12-01,275560.5689710921
2006-12-08,272728.1873006367
2006-12-15,276354.3751061843
2006-12-22,267589.46475534013
2006-12-29,269657.3425339018
2007-01-05,271375.67682156543
2007-01-12,284782.80233986524
2007-01-19,275600.5415335496
2007-01-26,272582.38883952115
2007-02-02,270194.30013833253
2007-02-09,265959.10070171166
2007-02-16,270577.5799447408
2007-02-23,275187.83347238234
2007-03-02,259765.0775823746
2007-03-09,264707.53979817807
2007-03-16,262567.1502489177
2007-03-23,272187.4824295383
2007-03-30,272252.61285246175
2007-04-06,280426.15846546914
2007-04-13,277737.5845297574
2007-04-20,285863.6808918788
2007-04-27,323151.40503831656
2007-05-04,324533.5088421252
2007-05-11,328894.6372531681
2007-05-18,332657.5524460354
2007-05-25,343666.27157325414
2007-06-01,350627.8546245911
2007-06-08,362188.81901440606
2007-06-15,357887.765655944
2007-06-22,355811.1034536722
2007-06-29,354088.8695160834
2007-07-06,366585.7827580526
2007-07-13,380202.0114937314
2007-07-20,378720.4782419881
2007-07-27,388313.47823159664
2007-08-03,368745.6477724469
2007-08-10,363072.5157535755
2007-08-17,357009.80164632126
2007-08-24,376163.0932433957
2007-08-31,378941.0538835347
2007-09-07,379613.5340451213
2007-09-14,392053.0589222355
2007-09-21,404260.5583428683
2007-09-28,416993.8744455025
2007-10-05,428993.97016022593
2007-10-12,440640.6174409771
2007-10-19,440881.0031755527
2007-10-26,473276.4722790571
2007-11-02,483306.9916550377
2007-11-09,439984.12807058863
2007-11-16,436405.9902375864
2007-11-23,451191.0502641196
2007-11-30,471891.2468023478
2007-12-07,491585.5949522071
2007-12-14,480790.9394816262
2007-12-21,489680.20926887094
2007-12-28,498926.72530159407
2008-01-04,465013.2430546558
2008-01-11,445259.3489386526
2008-01-18,426562.0331971034
2008-01-25,396715.3879002532
2008-02-01,379432.7044073863
2008-02-08,366388.6850128125
2008-02-15,366941.96159114566
2008-02-22,355858.71341062494
2008-02-29,342648.30227030185
2008-03-07,335477.8585873319
2008-03-14,345028.94105104945
2008-03-21,358753.31062877015
2008-03-28,358138.58679748775
2008-04-04,384325.1295604279
2008-04-11,368815.74196416134
2008-04-18,410041.0421826796
2008-04-25,416848.1092949605
2008-05-02,424225.70626071555
2008-05-09,418042.98464939726
2008-05-16,429650.24517409975
2008-05-23,415100.06495172693
2008-05-30,432618.63486259687
2008-06-06,422883.9601744027
2008-06-13,420329.7075878342
2008-06-20,417011.4930860137
2008-06-27,399933.16464679694
2008-07-04,392108.57649114256
2008-07-11,385476.771002108
2008-07-18,374997.025634968
2008-07-25,388905.53585043974
2008-08-01,375010.06458394555
2008-08-08,403969.04858498706
2008-08-15,416984.5989026675
2008-08-22,412347.4531934772
2008-08-29,394960.62494140223
2008-09-05,377543.6129781817
2008-09-12,375708.68889084616
2008-09-19,367983.727807728
2008-09-26,352494.699669766
2008-10-03,313967.90338196314
2008-10-10,275641.8983762433
2008-10-17,285411.6368796758
2008-10-24,270041.2210892826
2008-10-31,294441.46326332586
2008-11-07,269201.2893749679
2008-11-14,244718.45435963053
2008-11-21,223289.18331689615
2008-11-28,245255.303214224
2008-12-05,251180.35446453386
2008-12-12,263336.5378768972
2008-12-19,256212.8184632328
2008-12-26,251511.72203336144
2009-01-02,266596.55728211155
2009-01-09,263929.82849553815
2009-01-16,250677.7640581867
2009-01-23,251355.37168127196
2009-01-30,265090.23675694456
2009-02-06,297183.9914675586
2009-02-13,288218.3100597049
2009-02-20,276741.1380194193
2009-02-27,267514.7580666726
2009-03-06,251887.84891724866
2009-03-13,275700.2136794264
2009-03-20,284019.35417582584
2009-03-27,296489.7164971849
2009-04-03,318112.77858985745
2009-04-10,326682.374281784
2009-04-17,329927.6098279517
2009-04-24,343790.1401432767
2009-05-01,338683.03973694076
2009-05-08,338400.8182168936
2009-05-15,329132.0861663359
2009-05-22,330292.35485846084
2009-05-29,351575.3718206204
2009-06-05,379060.81378990726
2009-06-12,371189.4221962806
2009-06-19,373559.7114551566
2009-06-26,374946.39314830874
2009-07-03,364629.1089482311
2009-07-10,359206.6180481523
2009-07-17,388347.62069046637
2009-07-24,394702.22189995175
2009-07-31,395450.2323125429
2009-08-07,399529.0079757633
2009-08-14,399443.2960324706
2009-08-21,406773.42885772284
2009-08-28,405610.02669050207
2009-09-04,399999.5472340927
2009-09-11,411599.5331057484
2009-09-18,432138.860371688
2009-09-25,432343.2162175013
2009-10-02,428812.91368276527
2009-10-09,448574.50812395284
2009-10-16,458161.26827165746
2009-10-23,503051.56410800194
2009-10-30,488577.49150972907
2009-11-06,506851.7673872886
2009-11-13,529989.8375866559
2009-11-20,523227.0413643634
2009-11-27,526246.4781022522
2009-12-04,531923.5872510795
2009-12-11,530210.4738473769
2009-12-18,528716.8139715403
2009-12-25,555874.9260197266
2010-01-01,551040.1480466762
2010-01-08,547656.0554311493
2010-01-15,533091.5246692286
2010-01-22,506715.6624993438
2010-01-29,499188.21490115527
2010-02-05,493026.0062291441
2010-02-12,498540.6381094565
2010-02-19,502648.57472015143
2010-02-26,501746.8926711401
2010-03-05,530223.8418991021
2010-03-12,544602.0225968005
2010-03-19,537368.0540993873
2010-03-26,548414.045851891
2010-04-02,547302.8037904567
2010-04-09,564157.6538340407
2010-04-16,567085.9891056482
2010-04-23,581979.1397789535
2010-04-30,563008.3075091993
2010-05-07,517507.95167048444
2010-05-14,538111.8353438575
2010-05-21,506812.3529588572
2010-05-28,515989.829689168
2010-06-04,516189.0926766178
2010-06-11,511932.18804387975
2010-06-18,532135.6164747216
2010-06-25,506564.9388594326
2010-07-02,468584.0454704768
2010-07-09,496651.7627717471
2010-07-16,494384.5596585104
2010-07-23,512503.4521826796
2010-07-30,508759.0614951366
2010-08-06,524166.72126285546
2010-08-13,505390.96963385725
2010-08-20,501574.7481064466
2010-08-27,494028.74055068556
2010-09-03,519590.12942467583
2010-09-10,524595.4531714356
2010-09-17,547356.5339763644
2010-09-24,575210.1641156139
2010-10-01,561331.8174788308
2010-10-08,572707.1791056672
2010-10-15,614168.6472355707
2010-10-22,616676.0855501218
2010-10-29,617997.4115716718
2010-11-05,635375.4074620662
2010-11-12,617114.4007232264
2010-11-19,609069.8743018259
2010-11-26,621790.5784061602
2010-12-03,628079.011764225
2010-12-10,636692.3985845712
2010-12-17,641375.0054069234
2010-12-24,653337.8408955064
2010-12-31,645471.6775773282
2011-01-07,667271.0583562836
2011-01-14,676681.9283534108
2011-01-21,650942.8160000095
2011-01-28,645403.288559033
2011-02-04,657710.3777113664
2011-02-11,675630.538192301
2011-02-18,670530.4052972741
2011-02-25,652568.5498663355
2011-03-04,646783.6300963901
2011-03-11,631675.7144013197
2011-03-18,606541.1197235152
2011-03-25,634757.2818542466
2011-04-01,642532.6472030488
2011-04-08,642205.2467367282
2011-04-15,616987.998025777
2011-04-22,632257.8091621359
2011-04-29,648632.8184474857
2011-05-06,645572.646955651
2011-05-13,639781.8482156578
2011-05-20,629096.2761149597
2011-05-27,627339.7456754494
2011-06-03,620721.0733041562
2011-06-10,605996.9838155888
2011-06-17,599477.5842103681
2011-06-24,604411.0036717661
2011-07-01,650913.9391871067
2011-07-08,674591.884865286
2011-07-15,692783.2115828833
2011-07-22,720045.9451728035
2011-07-29,718659.8629948713
2011-08-05,676285.1181698667
2011-08-12,669199.2884993914
2011-08-19,611953.9810389545
2011-08-26,660017.2394131679
2011-09-02,667764.1470543211
2011-09-09,670014.9189438983
2011-09-16,718292.8646854687
2011-09-23,687628.6767706904
2011-09-30,667592.871635155
2011-10-07,678264.5502662737
2011-10-14,750567.1217109415
2011-10-21,727406.5325121352
2011-10-28,721240.9647072463
2011-11-04,712366.3558316291
2011-11-11,714290.0526938542
2011-11-18,678523.8882814734
2011-11-25,644901.2760021442
2011-12-02,691066.4337713146
2011-12-09,695414.6588803729
2011-12-16,680873.64510112
2011-12-23,689251.8400418663
2011-12-30,688911.7322336317
2012-01-06,721135.7207864234
2012-01-13,709849.4200483684
2012-01-20,720597.0924592096
2012-01-27,731592.4373166081
2012-02-03,740939.6255779444
2012-02-10,756991.9756429596
2012-02-17,761485.0123512418
2012-02-24,768719.548513661
2012-03-02,784517.6837360754
2012-03-09,782825.2806282067
2012-03-16,809917.6242727006
2012-03-23,826493.1275836624
2012-03-30,836799.6897072361
2012-04-06,832611.5456932102
2012-04-13,809686.3072551028
2012-04-20,801861.1368435257
2012-04-27,854911.4129107101
2012-05-04,825894.4214799592
2012-05-11,833885.7010332681
2012-05-18,793549.5863886611
2012-05-25,800240.6204855294
2012-06-01,784239.896441923
2012-06-08,812177.7477478535
2012-06-15,806849.0337328806
2012-06-22,820228.5094119167
2012-06-29,828958.7982574893
2012-07-06,833129.7989092256
2012-07-13,817771.4641535793
2012-07-20,844054.1513961935
2012-07-27,851534.6455576831
2012-08-03,862601.3489071158
2012-08-10,867747.3501508504
2012-08-17,900107.9594450394
2012-08-24,907637.4597677535
2012-08-31,914755.2049501227
2012-09-07,937987.8101944673
2012-09-14,946793.1572079007
2012-09-21,954323.514057809
2012-09-28,935890.3067809425
2012-10-05,939441.4193072439
2012-10-12,900044.4756553767
2012-10-19,868921.9784855674
2012-10-26,886873.7678377366
2012-11-02,880836.5819489603
2012-11-09,841313.9374724736
2012-11-16,852939.1121336005
2012-11-23,895189.2461836052
2012-11-30,938170.2476856066
2012-12-07,913890.3456272106
2012-12-14,905845.2664054179
2012-12-21,919247.4046079745
2012-12-28,894903.4106496766
2013-01-04,941890.0604662829
2013-01-11,966422.3091160357
2013-01-18,943102.3060192125
2013-01-25,958128.5191218761
2013-02-01,946222.9535905672
2013-02-08,945253.8605778988
2013-02-15,945065.1526139012
2013-02-22,933456.3478570795
2013-03-01,932521.5865892472
2013-03-08,946395.5580258704
2013-03-15,930573.5243440313
2013-03-22,929393.1621420429
2013-03-29,925536.9297935985
2013-04-05,920835.3795635368
2013-04-12,938534.5320199223
2013-04-19,910033.0378764155
2013-04-26,939235.24645624
2013-05-03,987026.5013112752
2013-05-10,984580.519483316
2013-05-17,997129.9191619452
2013-05-24,970537.673254677
2013-05-31,981488.1648592036
2013-06-07,981327.2550830749
2013-06-14,968892.5578055651
2013-06-21,963309.0705071543
2013-06-28,968434.8383442694
2013-07-05,981416.8325172432
2013-07-12,1027833.0315017399
2013-07-19,994804.7060938668
2013-07-26,1068133.665203444
2013-08-02,1105553.2541849464
2013-08-09,1100924.2068168207
2013-08-16,1092442.7160814723
2013-08-23,1139960.419010383
2013-08-30,1115777.964112045
2013-09-06,1140588.2915114716
2013-09-13,1145017.8862092046
2013-09-20,1178800.622079047
2013-09-27,1201384.5472062463
2013-10-04,1206187.7161080262
2013-10-11,1197468.0819924623
2013-10-18,1288215.6116230267
2013-10-25,1319703.080949047
2013-11-01,1303962.048026992
2013-11-08,1299997.0726382267
2013-11-15,1329202.2785140576
2013-11-22,1311429.6214104323
2013-11-29,1360119.2846129744
2013-12-06,1367103.4799932237
2013-12-13,1378919.7294186547
2013-12-20,1409611.1598660615
2013-12-27,1422352.5675088204
2014-01-03,1400652.0311461801
2014-01-10,1414485.431466301
2014-01-17,1419731.167042491
2014-01-24,1401469.649327783
2014-01-31,1421117.7302126326
2014-02-07,1431330.0142883684
2014-02-14,1468557.7832296297
2014-02-21,1459354.7752455797
2014-02-28,1477675.1707992365
2014-03-07,1490575.6592264555
2014-03-14,1467928.7899696084
2014-03-21,1481839.070293647
2014-03-28,1419118.059492673
2014-04-04,1377389.3899861486
2014-04-11,1361749.020625434
2014-04-18,1386348.2104018223
2014-04-25,1376376.3610103363
2014-05-02,1407365.126619088
2014-05-09,1369732.8983350152
2014-05-16,1387067.500726111
2014-05-23,1444915.9886303167
2014-05-30,1473197.6464366275
2014-06-06,1492453.4074011182
2014-06-13,1491076.1275543824
2014-06-20,1494513.8087147076
2014-06-27,1526940.873537508
2014-07-04,1540586.2007557454
2014-07-11,1551467.0619302078
2014-07-18,1598720.7358117762
2014-07-25,1605365.0174242132
2014-08-01,1546446.9940383986
2014-08-08,1559571.2163761784
2014-08-15,1603836.5158854877
2014-08-22,1624335.3291599178
2014-08-29,1632940.252751725
2014-09-05,1651512.0669958303
2014-09-12,1645512.1776756765
2014-09-19,1662514.9954765618
2014-09-26,1640061.7490546054
2014-10-03,1627103.3413965427
2014-10-10,1568463.1559457479
2014-10-17,1543151.1767311
2014-10-24,1602323.4120196588
2014-10-31,1625539.30544503
2014-11-07,1628054.8293315081
2014-11-14,1678766.0583229698
2014-11-21,1668900.2152513482
2014-11-28,1700625.7480426885
2014-12-05,1648727.8687750362
2014-12-12,1620250.836583029
2014-12-19,1631003.1673449615
2014-12-26,1666103.009938175
2015-01-02,1627094.543255621
2015-01-09,1605177.4489057986
2015-01-16,1570440.9363192192
2015-01-23,1651375.723313246
2015-01-30,1649856.549847294
2015-02-06,1681128.0707652492
2015-02-13,1739142.5116081298
2015-02-20,1760551.4904955402
2015-02-27,1763870.048362055
2015-03-06,1757795.384762445
2015-03-13,1711683.6245628265
2015-03-20,1770416.733810483
2015-03-27,1733022.671396814
2015-04-03,1717336.1751251975
2015-04-10,1750610.0139251426
2015-04-17,1721347.8042109192
2015-04-24,1881693.1686888444
2015-05-01,1838780.930979745
2015-05-08,1833810.874140604
2015-05-15,1842116.0575336625
2015-05-22,1849596.4475799454
2015-05-29,1832019.5491452082
2015-06-05,1836337.2477503375
2015-06-12,1829209.6615401309
2015-06-19,1843972.4924907666
2015-06-26,1862019.1485171653
2015-07-03,1846802.5150192166
2015-07-10,1852923.667586079
2015-07-17,2046897.1551508002
2015-07-24,2046381.8964724438
2015-07-31,2037131.101947515
2015-08-07,2013310.7161499932
2015-08-14,2039593.2342622913
2015-08-21,1878222.7089801175
2015-08-28,1961092.4120644128
2015-09-04,1890873.9135371991
2015-09-11,1970838.513831523
2015-09-18,1989714.474923191
2015-09-25,1967174.5653396342
2015-10-02,1980520.8978831659
2015-10-09,2019176.0217490413
2015-10-16,2074987.7412858293
2015-10-23,2206524.8689443152
2015-10-30,2236086.31135867
2015-11-06,2322391.788463339
2015-11-13,2232562.923218974
2015-11-20,2326534.065375273
2015-11-27,2310718.3160523716
2015-12-04,2339579.3787836204
2015-12-11,2243318.3532453636
2015-12-18,2244649.383099597
2015-12-25,2274537.9867326273
2016-01-01,2275981.950048755
2016-01-08,2108444.2919357303
2016-01-15,2050767.8060726428
2016-01-22,2131201.2548947404
2016-01-29,2201363.6763210287
2016-02-05,2018049.8141077284
2016-02-12,2018441.5059836209
2016-02-19,2078768.306533054
2016-02-26,2109066.481978385
2016-03-04,2161701.902089803
2016-03-11,2175781.26667479
2016-03-18,2195678.9218440643
2016-03-25,2231081.0096782665
2016-04-01,2293067.672602989
2016-04-08,2247508.3069284493
2016-04-15,2294373.5886949818
2016-04-22,2220098.1239547287
2016-04-29,2191729.3400677457
2016-05-06,2218906.9524140214
2016-05-13,2239113.747914688
2016-05-20,2242718.9243321465
2016-05-27,2311822.7656832086
2016-06-03,2293791.469964272
2016-06-10,2281656.0053957277
2016-06-17,2214107.3353958023
2016-06-24,2182173.1254245215
2016-07-01,2246312.8585350118
2016-07-08,2289250.1629959475
2016-07-15,2314987.113911167
2016-07-22,2376387.626051837
2016-07-29,2444565.3946117684
2016-08-05,2489972.9272094653
2016-08-12,2496322.000700053
2016-08-19,2479300.0308442023
2016-08-26,2481140.9596310547
2016-09-02,2492386.7109562177
2016-09-09,2447621.2186570168
2016-09-16,2537957.5269140555
2016-09-23,2553988.033619688
2016-09-30,2571453.7389817624
2016-10-07,2579880.395380433
2016-10-14,2580580.684639298
2016-10-21,2623099.191401231
2016-10-28,2578691.4831071757
2016-11-04,2466830.8255664213
2016-11-11,2444122.2952654143
2016-11-18,2470934.761460391
2016-11-25,2510218.1150073432
2016-12-02,2434444.4375785263
2016-12-09,2540075.9195918688
2016-12-16,2545640.80841836
2016-12-23,2545306.3331946614
2016-12-30,2506908.4944602633
2017-01-06,2609600.6837846865
2017-01-13,2651781.2715525045
2017-01-20,2643538.5422955127
2017-01-27,2727850.593847842
2017-02-03,2704610.691492663
2017-02-10,2754557.1653748583
2017-02-17,2791641.0003788164
2017-02-24,2804437.6066494575
2017-03-03,2825114.8183116177
2017-03-10,2845101.122193978
2017-03-17,2859496.0551947607
2017-03-24,2836263.4903921504
2017-03-31,2899093.931877247
2017-04-07,2892590.0602350547
2017-04-14,2863286.1586971865
2017-04-21,2920413.583709507
2017-04-28,3032695.386187251
2017-05-05,3082766.4782816353
2017-05-12,3128254.220325422
2017-05-19,3099005.509592287
2017-05-26,3187337.035747145
2017-06-02,3226414.7431863137
2017-06-09,3134704.3618536796
2017-06-16,3106564.6665461105
2017-06-23,3180975.985601005
2017-06-30,3074950.5399604137
2017-07-07,3096434.689751981
2017-07-14,3220138.8012450687
2017-07-21,3278846.8280231073
2017-07-28,3273775.9043346182
2017-08-04,3260576.108281526
2017-08-11,3233824.9071489875
2017-08-18,3222159.898682524
2017-08-25,3224678.074583451
2017-09-01,3311007.6074418915
2017-09-08,3269649.087346679
2017-09-15,3299089.446079137
2017-09-22,3238434.260426452
2017-09-29,3275046.620966222
2017-10-06,3331187.095790695
2017-10-13,3375876.038877638
