date,equity
2006-01-31,0.9951478162367783
2006-02-28,1.0056175965288017
2006-03-31,1.0153386812209089
2006-04-30,0.9786164236656069
2006-05-31,0.9862291325074738
2006-06-30,0.9741054855792728
2006-07-31,1.0261888624253122
2006-08-31,1.0655922701631606
2006-09-30,1.108572649885838
2006-10-31,1.132512171063302
2006-11-30,1.1271940965450582
2006-12-31,1.1132772466888863
2007-01-31,1.0991379996045465
2007-02-28,1.0929337497902705
2007-03-31,1.1503419104003463
2007-04-30,1.1756650709931604
2007-05-31,1.1668790759416596
2007-06-30,1.1358949323657002
2007-07-31,1.1413517062860559
2007-08-31,1.1848048462460845
2007-09-30,1.2317639917076053
2007-10-31,1.1547325552966976
2007-11-30,1.1360894483475747
2007-12-31,1.1071995409473299
2008-01-31,1.0573448043467075
2008-02-29,1.0311127846748056
2008-03-31,1.1049628760895078
2008-04-30,1.1268855453707944
2008-05-31,0.9915244420421423
2008-06-30,0.9823817004668706
2008-07-31,1.0322543926942571
2008-08-31,0.9261406582170562
2008-09-30,0.7985572867169509
2008-10-31,0.6803792402548456
2008-11-30,0.7091202934312284
2008-12-31,0.7022470739073646
2009-01-31,0.6514098698947475
2009-02-28,0.7644569992389983
2009-03-31,0.8661497038061852
2009-04-30,0.9375297667828558
2009-05-31,0.9470674314396351
2009-06-30,1.0241449440116466
2009-07-31,1.0727318781227093
2009-08-31,1.1185226152588708
2009-09-30,1.1070312413421808
2009-10-31,1.1850845504942036
2009-11-30,1.2113069731464803
2009-12-31,1.1677067689354517
2010-01-31,1.2016565875178948
2010-02-28,1.2635969011308954
2010-03-31,1.281096089903897
2010-04-30,1.2102556978693206
2010-05-31,1.139718466786006
2010-06-30,1.2119731484388363
2010-07-31,1.1611985217253042
2010-08-31,1.2775078407481957
2010-09-30,1.3299189552197899
2010-10-31,1.336461649565696
2010-11-30,1.437522135819846
2010-12-31,1.53674050931007
2011-01-31,1.5878272020660948
2011-02-28,1.5575661615292071
2011-03-31,1.589683615570121
2011-04-30,1.5552698703345038
2011-05-31,1.4895801191845077
2011-06-30,1.4956775841298144
2011-07-31,1.3999490715660152
2011-08-31,1.291235558186134
2011-09-30,1.426353987976809
2011-10-31,1.380955225828673
2011-11-30,1.3831865488751407
2011-12-31,1.5917304682999365
2012-01-31,1.6634792718593712
2012-02-29,1.7467318740054871
2012-03-31,1.6362882825126757
2012-04-30,1.4926286481045157
2012-05-31,1.5695314884612523
2012-06-30,1.5326660918018458
2012-07-31,1.590816671587469
2012-08-31,1.61663989817453
2012-09-30,1.5807039959309452
2012-10-31,1.6171199755149785
2012-11-30,1.6398976131348018
2012-12-31,1.7370231113933976
2013-01-31,1.7399159625847402
2013-02-28,1.7960779570294902
2013-03-31,1.850618845730399
2013-04-30,1.95698992909666
2013-05-31,1.915515780068201
2013-06-30,2.0179825915466836
2013-07-31,2.0105487629628267
2013-08-31,2.0718642693480875
2013-09-30,2.1390456660132413
2013-10-31,2.200165555095929
2013-11-30,2.254029980126054
2013-12-31,2.188525126351444
2014-01-31,2.284844474655588
2014-02-28,2.29667700829841
2014-03-31,2.2916671830555173
2014-04-30,2.329826937199304
2014-05-31,2.4119298747818867
2014-06-30,2.3918072701565207
2014-07-31,2.4939278792481203
2014-08-31,2.44699076950844
2014-09-30,2.467183964524408
2014-10-31,2.505831047896357
2014-11-30,2.5198288074394877
2014-12-31,2.4994171463882915
2015-01-31,2.65704460386388
2015-02-28,2.5781093790319143
2015-03-31,2.65198566088412
2015-04-30,2.690317055003372
2015-05-31,2.5974016793347365
2015-06-30,2.5950923442875564
2015-07-31,2.464783131199326
2015-08-31,2.4155324017746236
2015-09-30,2.614626534581658
2015-10-31,2.6363281898924655
2015-11-30,2.61321102331544
2015-12-31,2.4554336153125194
2016-01-31,2.4561080201250856
2016-02-29,2.646002498156784
2016-03-31,2.6934378230397287
2016-04-30,2.7923902980235065
2016-05-31,2.7907851585806984
2016-06-30,2.9520883156191595
2016-07-31,3.036183311818742
