Price,close
Ticker,
date,
2005-01-03,81.60598754882812
2005-01-04,80.60883331298828
2005-01-05,80.05256652832031
2005-01-06,80.45955657958984
2005-01-07,80.34423828125
2005-01-10,80.72413635253906
2005-01-11,80.16783905029297
2005-01-12,80.43244171142578
2005-01-13,79.78799438476562
2005-01-14,80.20858764648438
2005-01-18,81.04296875
2005-01-19,80.19501495361328
2005-01-20,79.70659637451172
2005-01-21,79.21817779541016
2005-01-24,79.0621566772461
2005-01-25,79.2860107421875
2005-01-26,79.52344512939453
2005-01-27,79.65909576416016
2005-01-28,79.65909576416016
2005-01-31,80.15430450439453
2005-02-01,80.6630630493164
2005-02-02,80.90727233886719
2005-02-03,80.6969985961914
2005-02-04,81.5584945678711
2005-02-07,81.449951171875
2005-02-08,81.54492950439453
2005-02-09,80.93441772460938
2005-02-10,81.22611236572266
2005-02-11,81.9248046875
2005-02-14,81.8637924194336
2005-02-15,82.16903686523438
2005-02-16,82.22331237792969
2005-02-17,81.5584945678711
2005-02-18,81.66702270507812
2005-02-22,80.45279693603516
2005-02-23,81.02938079833984
2005-02-24,81.56529235839844
2005-02-25,82.37252044677734
2005-02-28,81.82984924316406
2005-03-01,82.23686981201172
2005-03-02,82.19617462158203
2005-03-03,82.2300796508789
2005-03-04,83.25437927246094
2005-03-07,83.29511260986328
2005-03-08,82.98307800292969
2005-03-09,82.06047821044922
2005-03-10,82.24363708496094
2005-03-11,81.66702270507812
2005-03-14,82.17581176757812
2005-03-15,81.49742889404297
2005-03-16,80.80550384521484
2005-03-17,80.96831512451172
2005-03-18,80.7279281616211
2005-03-21,80.42829132080078
2005-03-22,79.6110610961914
2005-03-23,79.6791763305664
2005-03-24,79.77448272705078
2005-03-28,79.8902359008789
2005-03-29,79.3591079711914
2005-03-30,80.48275756835938
2005-03-31,80.33294677734375
2005-04-01,79.97199249267578
2005-04-04,80.10821533203125
2005-04-05,80.48957061767578
2005-04-06,80.7687759399414
2005-04-07,81.20462036132812
2005-04-08,80.36019897460938
2005-04-11,80.42149353027344
2005-04-12,80.83689880371094
2005-04-13,79.88350677490234
2005-04-14,78.84152221679688
2005-04-15,77.73824310302734
2005-04-18,77.97663879394531
2005-04-19,78.59632873535156
2005-04-20,77.49990844726562
2005-04-21,79.00495147705078
2005-04-22,78.705322265625
2005-04-25,79.22289276123047
2005-04-26,78.45330810546875
2005-04-27,78.75981140136719
2005-04-28,77.7723159790039
2005-04-29,78.82791137695312
2005-05-02,79.27052307128906
2005-05-03,79.40676879882812
2005-05-04,80.0196533203125
2005-05-05,79.9924087524414
2005-05-06,79.74044799804688
2005-05-09,80.23759460449219
2005-05-10,79.40676879882812
2005-05-11,79.84262084960938
2005-05-12,78.96410369873047
2005-05-13,78.80746459960938
2005-05-16,79.5429916381836
2005-05-17,80.07414245605469
2005-05-18,80.898193359375
2005-05-19,81.23867797851562
2005-05-20,81.12289428710938
2005-05-23,81.57239532470703
2005-05-24,81.3817138671875
2005-05-25,81.3204116821289
2005-05-26,81.75628662109375
2005-05-27,81.89248657226562
2005-05-31,81.36810302734375
2005-06-01,82.06275177001953
2005-06-02,82.23982238769531
2005-06-03,81.82439422607422
2005-06-06,81.74949645996094
2005-06-07,81.8107681274414
2005-06-08,81.66092681884766
2005-06-09,82.04907989501953
2005-06-10,81.85843658447266
2005-06-13,82.1171646118164
2005-06-14,82.3078842163086
2005-06-15,82.46456909179688
2005-06-16,82.67564392089844
2005-06-17,82.98197174072266
2005-06-20,83.00933074951172
2005-06-21,83.05718994140625
2005-06-22,83.12559509277344
2005-06-23,81.95633697509766
2005-06-24,81.3546371459961
2005-06-27,81.47086334228516
2005-06-28,82.15461730957031
2005-06-29,81.93580627441406
2005-06-30,81.49137878417969
2005-07-01,81.7306900024414
2005-07-05,82.3871078491211
2005-07-06,81.69651794433594
2005-07-07,82.01788330078125
2005-07-08,82.95460510253906
2005-07-11,83.3785629272461
2005-07-12,83.59738159179688
2005-07-13,83.71359252929688
2005-07-14,84.04181671142578
2005-07-15,83.99394989013672
2005-07-18,83.65888214111328
2005-07-19,84.11703491210938
2005-07-20,84.4041976928711
2005-07-21,83.91190338134766
2005-07-22,84.47261047363281
2005-07-25,84.2332763671875
2005-07-26,84.33580780029297
2005-07-27,84.64351654052734
2005-07-28,85.17688751220703
2005-07-29,84.6093521118164
2005-08-01,84.54781341552734
2005-08-02,85.05377197265625
2005-08-03,85.27943420410156
2005-08-04,84.59567260742188
2005-08-05,84.02131652832031
2005-08-08,83.86405944824219
2005-08-09,84.37000274658203
2005-08-10,84.32902526855469
2005-08-11,84.66404724121094
2005-08-12,84.14439392089844
2005-08-15,84.66404724121094
2005-08-16,83.56317901611328
2005-08-17,83.55635070800781
2005-08-18,83.54953002929688
2005-08-19,83.740966796875
2005-08-22,83.740966796875
2005-08-23,83.58370971679688
2005-08-24,82.83839416503906
2005-08-25,83.13922882080078
2005-08-26,82.57168579101562
2005-08-29,83.20759582519531
2005-08-30,82.77001190185547
2005-08-31,83.816162109375
2005-09-01,83.7546157836914
2005-09-02,83.60420989990234
2005-09-06,84.58195495605469
2005-09-07,84.72557067871094
2005-09-08,84.44522857666016
2005-09-09,85.1974105834961
2005-09-12,85.02643585205078
2005-09-13,84.55461120605469
2005-09-14,84.24693298339844
2005-09-15,84.20589447021484
2005-09-16,84.8046875
2005-09-19,84.5231704711914
2005-09-20,83.80900573730469
2005-09-21,83.0262222290039
2005-09-22,83.32147979736328
2005-09-23,83.39018249511719
2005-09-26,83.48628234863281
2005-09-27,83.46566772460938
2005-09-28,83.548095703125
2005-09-29,84.22789001464844
2005-09-30,84.48884582519531
2005-10-03,84.1866683959961
2005-10-04,83.23909759521484
2005-10-05,82.14729309082031
2005-10-06,81.85198211669922
2005-10-07,82.13353729248047
2005-10-10,81.4399642944336
2005-10-11,81.3232650756836
2005-10-12,80.68462371826172
2005-10-13,80.63655853271484
2005-10-14,81.48807525634766
2005-10-17,81.79019927978516
2005-10-18,80.90438079833984
2005-10-19,82.2502670288086
2005-10-20,80.80138397216797
2005-10-21,81.11721801757812
2005-10-24,82.37386322021484
2005-10-25,82.20905303955078
2005-10-26,81.96871185302734
2005-10-27,81.09663391113281
2005-10-28,82.26397705078125
2005-10-31,82.49061584472656
2005-11-01,82.73778533935547
2005-11-02,83.60301971435547
2005-11-03,83.9600830078125
2005-11-04,83.8502426147461
2005-11-07,83.9326171875
2005-11-08,83.9326171875
2005-11-09,84.04248046875
2005-11-10,84.69480895996094
2005-11-11,84.98324584960938
2005-11-14,84.9351806640625
2005-11-15,84.62616729736328
2005-11-16,84.79782104492188
2005-11-17,85.5875244140625
2005-11-18,85.92398071289062
2005-11-21,86.3565673828125
