date,equity,adj_ret,exposure,scale,vol
2012-06-30,1.2422404566249372,0.0038879561426258947,0.5,1.369679182331191,0.08761175722606827
2012-07-31,1.2676676121030357,0.02046878713577077,0.5,1.4087720010722478,0.08518056854385615
2012-08-31,1.2843333216719335,0.01314675030724316,0.5,1.5,0.06186852504040811
2012-09-30,1.2636447319101478,-0.01610842716036784,0.5,1.5,0.0501894244128371
2012-10-31,1.2857756702799723,0.01751357625364436,0.5,1.5,0.04951965003960663
2012-11-30,1.307981718730239,0.017270546459656755,0.5,1.5,0.05008090265144608
2012-12-31,1.3829301983249518,0.05730086171806076,0.5,1.5,0.05982458184274505
2013-01-31,1.3870393864448476,0.0029713633593893563,0.5,1.5,0.05957352936723222
2013-02-28,1.412677773184609,0.01848425285562766,0.5,1.5,0.05755017891971775
2013-03-31,1.4523567212882011,0.02808775564872351,0.5,1.5,0.0580688448970975
2013-04-30,1.5724514283794773,0.08268953854859806,0.5,1.5,0.05972333772034931
2013-05-31,1.5666988176236958,-0.0036583710326175134,0.5,1.5,0.06170512231636705
2013-06-30,1.6545923688322224,0.05610111542806939,0.5,1.5,0.06476853624444577
2013-07-31,1.6798981247261107,0.015294253962834736,0.5,1.5,0.06505099841626262
2013-08-31,1.769790505561215,0.053510614430717474,0.5,1.5,0.06728573396997728
2013-09-30,1.7813661491903046,0.006540685800220658,0.5,1.5,0.06163273220592882
2013-10-31,1.8188731410673877,0.02105518390709943,0.5,1.5,0.06134774257277183
2013-11-30,1.8751619223018703,0.030947062751968624,0.5,1.5,0.06068499410660363
2013-12-31,1.8899591393411732,0.007891167617748218,0.5,1.5,0.05913439994538434
2014-01-31,2.005314263383198,0.061035776721732105,0.5,1.5,0.06051074556330861
2014-02-28,1.9681462192192278,-0.018534772749914774,0.5,1.5,0.06883158659912735
2014-03-31,1.9554360375235524,-0.006457945843433011,0.5,1.5,0.07265738962560844
2014-04-30,2.0172445468325675,0.031608555904130864,0.5,1.5,0.060064189950822994
2014-05-31,2.0882467895778825,0.03519763771665718,0.5,1.5,0.057785520892915665
2014-06-30,2.0755612804450516,-0.006074717411822306,0.5,1.5,0.05615140902787714
2014-07-31,2.175268220279248,0.04803854300693877,0.5,1.5,0.05917114341396887
2014-08-31,2.165986009799778,-0.004267156754709706,0.5,1.5,0.05677142968366315
2014-09-30,2.1702487539860305,0.001968038651665338,0.5,1.5,0.0572692479280449
2014-10-31,2.229479031130501,0.027291930031377143,0.5,1.5,0.057640105133614186
2014-11-30,2.2324096493348176,0.001314485654897779,0.5,1.5,0.05764547518035854
2014-12-31,2.1836720803348753,-0.02183182150931151,0.5,1.5,0.06259526075205596
2015-01-31,2.3111440583475256,0.05837505510126878,0.5,1.5,0.06161114564945464
2015-02-28,2.274968181731815,-0.01565280038907499,0.5,1.5,0.060939962578387734
2015-03-31,2.2867945704200343,0.005198485316492141,0.5,1.5,0.059667771301860205
2015-04-30,2.378963491517978,0.040304853916552086,0.5,1.5,0.06121393287696223
2015-05-31,2.332594521263571,-0.019491249201483207,0.5,1.5,0.062932571130099
2015-06-30,2.37820960094904,0.019555511800121828,0.5,1.5,0.062152634938499526
2015-07-31,2.3022330447704316,-0.03194695545266049,0.5,1.5,0.062373830892153224
2015-08-31,2.269599658306019,-0.014174666868994906,0.5,1.5,0.0634334949838213
2015-09-30,2.40666570051347,0.060392167273127906,0.5,1.5,0.073566329167309
2015-10-31,2.4678131480696863,0.025407536885230952,0.5,1.5,0.07335094818919978
2015-11-30,2.455952654435384,-0.004806074415957956,0.5,1.5,0.0737723086836054
2015-12-31,2.322903333495599,-0.0541742206224952,0.5,1.4337630888203667,0.08369583575953987
2016-01-31,2.3044719618327654,-0.007934627066507022,0.5,1.5,0.0745782815096145
2016-02-29,2.4333173505561563,0.055911024676090666,0.5,1.4504217257865955,0.08273455772659595
2016-03-31,2.4355398598954143,0.0009133660016643952,0.5,1.4491613085043442,0.08280651663537032
2016-04-30,2.5589427429497085,0.05066756865132695,0.5,1.3926104750565298,0.08616910625717422
2016-05-31,2.566568432260229,0.0029800156066526564,0.5,1.4269509282608885,0.08409539362804246
2016-06-30,2.71514175364225,0.057887925182334134,0.5,1.2968324757129377,0.09253315462664491
2016-07-31,2.7559989303939987,0.01504789821634194,0.5,1.3853534895514086,0.0866204913800428
2016-08-31,2.7846487550493864,0.010395441137305525,0.5,1.4313351926200961,0.08383780446307401
2016-09-30,2.7886284722299255,0.001429163076069384,0.5,1.5,0.07875621327706105
2016-10-31,2.9132600503277284,0.04469278691619366,0.5,1.4769903461690725,0.08124629948411558
2016-11-30,3.04074898722996,0.0437616054522456,0.5,1.4649436460246783,0.0819144137903435
2016-12-31,3.0756238798560314,0.011469178407206071,0.5,1.5,0.06099223535686827
2017-01-31,3.2212956574445277,0.04736332636203716,0.5,1.5,0.057334482958115406
2017-02-28,3.2753093211187365,0.016767682764350256,0.5,1.5,0.05415078494676394
2017-03-31,3.276242848299311,0.000285019547483667,0.5,1.5,0.0543044558808477
2017-04-30,3.3560276886850717,0.02435254163993883,0.5,1.5,0.05035358003338451
2017-05-31,3.358146542339268,0.0006313576200042137,0.5,1.5,0.05088326317027243
2017-06-30,3.460519127230572,0.03048484740037327,0.5,1.5,0.040706929931686626
2017-07-31,3.5100659855780463,0.014317753067045191,0.5,1.5,0.04083518629930068
2017-08-31,3.599120303698218,0.025371123644419513,0.5,1.5,0.04028951793864414
2017-09-30,3.745537571487086,0.04068140418602284,0.5,1.5,0.03910567371351892
2017-10-31,3.7884874696565873,0.011466951632379041,0.5,1.5,0.037084608757905126
2017-11-30,3.783547097905058,-0.0013040485922413136,0.5,1.5,0.03626748411225793
2017-12-31,4.076690149476063,0.07747836725313079,0.5,1.5,0.052938042154571915
2018-01-31,4.03218974809999,-0.010915816445307258,0.5,1.5,0.054691415959120734
2018-02-28,3.947576093310149,-0.020984541917877603,0.5,1.5,0.06091995910144075
2018-03-31,3.9603866790433835,0.0032451776559655476,0.5,1.5,0.06058101199565721
2018-04-30,4.145112293773329,0.046643327962754666,0.5,1.5,0.0637679240631328
2018-05-31,4.160607158353741,0.003738104900966821,0.5,1.5,0.06338795535262615
2018-06-30,4.209819913262492,0.011828262807734524,0.5,1.5,0.0628747137467238
2018-07-31,4.365952643371447,0.03708774563422046,0.5,1.5,0.06425664418686922
2018-08-31,4.3833300694146,0.00398021404779475,0.5,1.5,0.06475950565675194
2018-09-30,4.059049989440124,-0.0739803014692397,0.5,1.3242576235987684,0.09061680889092492
2018-10-31,4.088188445349469,0.007178639333132055,0.5,1.3251459221617525,0.09055606480246356
2018-11-30,3.8926287405697355,-0.047835296096047905,0.5,1.1892135983645056,0.10090701970195502
2018-12-31,4.125818920946655,0.05990557947295772,0.5,1.2005304785872146,0.09995581298462003
2019-01-31,4.176370227534285,0.012252429773634095,0.5,1.2005583690981567,0.09995349088286509
2019-02-28,4.259931033676588,0.020007997756376256,0.5,1.2094638429960398,0.09921751749332197
2019-03-31,4.40824371706198,0.03481574753509324,0.5,1.1741811863594822,0.1021988781578564
2019-04-30,4.2038269273388105,-0.04637148098957883,0.5,1.0964167895812733,0.10944743015639934
2019-05-31,4.388371651927701,0.04389922034818765,0.5,1.0233836890425418,0.1172580736676287
2019-06-30,4.43534765966614,0.010704655727552796,0.5,1.022382122920305,0.11737294433243335
2019-07-31,4.433711961573731,-0.0003687868951702903,0.5,1.040569314144733,0.11532148639096729
2019-08-31,4.427462963033399,-0.0014094281709075556,0.5,1.0400221613008807,0.11538215671279695
2019-09-30,4.5532172524354255,0.02840323915795509,0.5,1.2268918557569413,0.09780813152921697
2019-10-31,4.679660872796267,0.027770170705825634,0.5,1.2154972004347937,0.09872503199273103
2019-11-30,4.870170786476987,0.04071019649910719,0.5,1.4432829643385183,0.0831437791237272
2019-12-31,4.924737270837251,0.011204223989799034,0.5,1.5,0.0745554784025229
2020-01-31,4.74002313386498,-0.037507409393408575,0.5,1.428875046160949,0.08398215107920862
2020-02-29,4.46808484584108,-0.05737066683937549,0.5,1.1862797453307525,0.101156578346992
2020-03-31,4.815834292556504,0.07782964261278791,0.5,0.9523652924846979,0.12600207183834147
2020-04-30,4.968572381511399,0.03171581073521812,0.5,1.0463471057484335,0.11468469625494508
2020-05-31,5.139209341613901,0.0343432573786104,0.5,1.0692726517822029,0.11222581985987468
2020-06-30,5.395645868229899,0.04989805037509285,0.5,1.0203303855898886,0.11760896440482246
2020-07-31,5.780284575132579,0.0712868702461501,0.5,0.9196475596138874,0.13048476967674638
2020-08-31,5.644023537693911,-0.023573413327239553,0.5,0.8691855522946749,0.13806027916961636
2020-09-30,5.564722756262788,-0.014050398780499152,0.5,0.8390510961355996,0.14301870357202504
2020-10-31,5.891343475721982,0.058694877312908254,0.5,0.7772397127572684,0.15439252270615247
2020-11-30,6.044423643230706,0.02598391489811484,0.5,0.7756076844239358,0.1547173943862188
2020-12-31,6.070364595564412,0.004291716442271029,0.5,0.7745331832091623,0.15493203209551068
2021-01-31,6.10625405826598,0.005912241700901001,0.5,0.8168012040668281,0.1469145728514156
2021-02-28,6.152770045901516,0.00761776159191519,0.5,0.9565044465304351,0.12545681354151625
2021-03-31,6.302282880062802,0.024300084847292486,0.5,1.072254437345519,0.11191373597583133
2021-04-30,6.325667673234608,0.003710527378227086,0.5,1.0557398946138943,0.11366436052308743
2021-05-31,6.456516347345555,0.02068535384250402,0.5,1.0600249285655023,0.11320488487227573
2021-06-30,6.509235683832262,0.008165291257782188,0.5,1.092952585121887,0.10979433292306773
2021-07-31,6.705749973691891,0.03019007137008939,0.5,1.3465475755126504,0.08911679184771043
2021-08-31,6.503727505966412,-0.03012675219297715,0.5,1.3862132293211464,0.08656676870611468
2021-09-30,6.918445437900593,0.06376619124244134,0.5,1.4163492106232953,0.08472486806215776
2021-10-31,6.993776158028561,0.010888388266429128,0.5,1.5,0.05855270344121581
2021-11-30,7.0405914224368376,0.006693846550198057,0.5,1.5,0.054734407672223345
2021-12-31,6.678358424223497,-0.05144922869107044,0.5,1.5,0.07108326634696134
2022-01-31,6.602254477850747,-0.011395606755203208,0.5,1.5,0.07270091550059878
2022-02-28,6.774745355209857,0.026126057082135112,0.5,1.5,0.07353426483697276
2022-03-31,6.274751871162923,-0.07380255018182091,0.5,1.2378626385806923,0.0969412891704927
2022-04-30,6.331660288945199,0.009069429190309654,0.5,1.2351486108041552,0.09715430106979019
2022-05-31,6.331660288945199,-0.0,0.0,1.2637815434263329,0.09495311956737316
2022-06-30,6.713945337551198,0.060376746565739166,0.5,1.085361566238314,0.11056223449656541
2022-07-31,6.563095932037347,-0.022468071741684855,0.5,1.0837656526735138,0.11072504438941672
2022-08-31,6.274345513828609,-0.043996068501638154,0.5,1.0258127565657966,0.11698041307434559
2022-09-30,6.558605473018498,0.045305117253007794,0.5,1.029769863357361,0.11653089128940296
2022-10-31,6.7564887700549185,0.03017155062162127,0.5,0.9930433667061774,0.12084064404762869
2022-11-30,6.557519720910115,-0.02944858726423762,0.5,0.9655189511183317,0.12428549420082079
2022-12-31,6.807196541037419,0.038074886657397895,0.5,0.9496705975898073,0.12635960332409046
2023-01-31,6.724723422133794,-0.012115577742824539,0.5,0.9453717464280909,0.12693419329845365
2023-02-28,6.8443312256053925,0.017786278477702415,0.5,0.9439416878712804,0.12712649683966884
2023-03-31,6.895077425486621,0.007414340161005091,0.5,1.1154160677759803,0.10758317319138776
2023-04-30,7.142824594549801,0.035931020607168136,0.5,1.0864629002680346,0.11045015892433652
2023-05-31,7.360569716264954,0.030484455950563167,0.5,1.0788368736252731,0.11123090333087854
2023-06-30,7.55839252578962,0.02687601872549742,0.5,1.1789241620465365,0.10178771787295268
2023-07-31,7.469552493979113,-0.01175382616176407,0.5,1.215464238502389,0.0987277092971947
2023-08-31,7.204807951684849,-0.03544315974854764,0.5,1.332662017294402,0.09004533665904764
2023-09-30,7.116426625887198,-0.012266992595823853,0.5,1.4131801844260683,0.08491486175822323
2023-10-31,7.616780432823947,0.07030969800442095,0.5,1.255308537821177,0.09559402838785949
2023-11-30,7.998949998646253,0.0501746859047395,0.5,1.3628941194865105,0.08804792557562115
2023-12-31,8.228189923149786,0.028658752028994827,0.5,1.4266760992297591,0.08411159341968803
2024-01-31,8.766641826194348,0.06543989724029611,0.5,1.4210958697043186,0.0844418751459519
2024-02-29,9.027637438607346,0.029771446990471698,0.5,1.4205553391212487,0.08447400583086868
2024-03-31,8.751891063979874,-0.030544688630075277,0.5,1.2728341524051037,0.09427779712954128
2024-04-30,9.213862770156268,0.05278535836417438,0.5,1.242916790640548,0.0965470906046389
2024-05-31,9.47795061923504,0.02866201241179254,0.5,1.249767857682912,0.09601783184157237
2024-06-30,9.369886505397075,-0.01140163292459591,0.5,1.2108606045888015,0.09910306731033754
2024-07-31,9.402718818432666,0.00350402462363661,0.5,1.24202696221675,0.09661626007363472
2024-08-31,9.571168488617266,0.017914996017362367,0.5,1.4029885550452097,0.08553170271309386
2024-09-30,9.586280124659492,0.001578870548585378,0.5,1.451222714373798,0.08268889317362976
2024-10-31,10.0525698225856,0.048641359511979565,0.5,1.5,0.07410700794374707
2024-11-30,9.99498641081914,-0.005728227983762407,0.5,1.5,0.07344163942650442
2024-12-31,10.26188952047919,0.026703699103696743,0.5,1.5,0.0732600474155123
2025-01-31,9.951545224618485,-0.03024241249541479,0.5,1.5,0.07106266768889512
2025-02-28,9.445965187938489,-0.05080417415270084,0.5,1.484617304396662,0.08082891102280877
2025-03-31,9.557869724158977,0.011846808027979827,0.5,1.5,0.07513084640719446
2025-04-30,10.139690717808927,0.060873501150503107,0.5,1.5,0.07415046797629858
2025-05-31,10.628691147411802,0.04822636540027936,0.5,1.5,0.07698021595677157
2025-06-30,10.624335313406142,-0.0004098184757886092,0.5,1.5,0.07542448140399498
2025-07-31,10.867820230789047,0.02291766121836042,0.5,1.5,0.07562397070005229
2025-08-31,11.512153912091913,0.05928821673710046,0.5,1.4599674031703467,0.08219361592554583
2025-09-30,11.99871133468684,0.04226467317153107,0.5,1.4386063843780181,0.08341406051237707
2025-10-31,12.050444932329738,0.004311596153942186,0.5,1.4785781625092556,0.08115905066280107
2025-11-30,12.18318610261439,0.011015458020850799,0.5,1.5,0.07973905731987041
2025-12-31,12.401008605421367,0.017878944060473245,0.5,1.5,0.07945707028339857
