date,equity
2006-01-31,0.9725234449497738
2006-02-28,0.992083544635869
2006-03-31,1.0174020993248418
2006-04-30,0.9468097522298752
2006-05-31,0.9267586872677632
2006-06-30,0.9028332342225971
2006-07-31,0.9520115191806479
2006-08-31,0.9889912398866686
2006-09-30,1.0369509421504044
2006-10-31,1.073579790919132
2006-11-30,1.0746367939410035
2006-12-31,1.065208243370615
2007-01-31,1.0361773928833786
2007-02-28,1.0435200092284656
2007-03-31,1.1081661996906749
2007-04-30,1.1615658505798048
2007-05-31,1.1659916073160248
2007-06-30,1.1713244711153934
2007-07-31,1.195420339674277
2007-08-31,1.2708933530656954
2007-09-30,1.3330020911400926
2007-10-31,1.2710903903374213
2007-11-30,1.2827398591740948
2007-12-31,1.1610670252266027
2008-01-31,1.1132916139085882
2008-02-29,1.1215492664800533
2008-03-31,1.1983910806102622
2008-04-30,1.2228425758938424
2008-05-31,1.1197172902020815
2008-06-30,1.114707643978776
2008-07-31,1.1155530492387307
2008-08-31,1.0279055975013616
2008-09-30,0.8952914003402125
2008-10-31,0.8308152856723379
2008-11-30,0.8673400392712367
2008-12-31,0.8402780603283717
2009-01-31,0.8051461378098766
2009-02-28,0.8935669152306541
2009-03-31,0.9637624989270333
2009-04-30,0.9855860818988114
2009-05-31,0.9883262520485416
2009-06-30,1.0557540604104287
2009-07-31,1.103027415213651
2009-08-31,1.157692319291035
2009-09-30,1.133094777383215
2009-10-31,1.2297190398971867
2009-11-30,1.3173070539760932
2009-12-31,1.2045600163747487
2010-01-31,1.2511820875888977
2010-02-28,1.355934200355359
2010-03-31,1.3644384584239209
2010-04-30,1.290908108359601
2010-05-31,1.2043257294762582
2010-06-30,1.2412855942702834
2010-07-31,1.2079196024081205
2010-08-31,1.3669381133316318
2010-09-30,1.4336608528777814
2010-10-31,1.4803750652208325
2010-11-30,1.5465326379576716
2010-12-31,1.619780106879487
2011-01-31,1.6966813597964925
2011-02-28,1.704557110904984
2011-03-31,1.7787918096755728
2011-04-30,1.7416487600573507
2011-05-31,1.6861069109384619
2011-06-30,1.694452282819576
2011-07-31,1.6124017182158987
2011-08-31,1.4448319654884223
2011-09-30,1.5675347286015486
2011-10-31,1.5414248089719595
2011-11-30,1.5538821286356381
2011-12-31,1.6645205651979809
2012-01-31,1.7624573873923475
2012-02-29,1.843707937227018
2012-03-31,1.7897068791543882
2012-04-30,1.6871139710808056
2012-05-31,1.7645495840651737
2012-06-30,1.7745672458400392
2012-07-31,1.8261344819656355
2012-08-31,1.8581447940481008
2012-09-30,1.8182357406236467
2012-10-31,1.860694154344332
2012-11-30,1.9035410941307527
2012-12-31,2.0489738208099957
2013-01-31,2.0570914817906667
2013-02-28,2.107789880586102
2013-03-31,2.186727330085775
2013-04-30,2.4278199618943095
2013-05-31,2.415977473599636
2013-06-30,2.5966961817570073
2013-07-31,2.649648889581161
2013-08-31,2.838694676390703
2013-09-30,2.8634506896720775
2013-10-31,2.943837997512019
2013-11-30,3.0653088498328644
2013-12-31,3.097560671078462
2014-01-31,3.3496433664144134
2014-02-28,3.266863528294746
2014-03-31,3.238733891303261
2014-04-30,3.3752294929857434
2014-05-31,3.5336296328586623
2014-06-30,3.5050085642484516
2014-07-31,3.7295092371195704
2014-08-31,3.7082900364089997
2014-09-30,3.7180207805733176
2014-10-31,3.8533167312381353
2014-11-30,3.8600702373274554
2014-12-31,3.747707084747804
2015-01-31,4.0394038948485615
2015-02-28,3.955099917706006
2015-03-31,3.982513956169278
2015-04-30,4.196533480467989
2015-05-31,4.0874725740010955
2015-06-30,4.194049398205833
2015-07-31,4.015399919151514
2015-08-31,3.939510644218499
2015-09-30,4.256731425285047
2015-10-31,4.4009355062163165
2015-11-30,4.37273387482604
2015-12-31,4.042289533629915
2016-01-31,3.9995241203709844
2016-02-29,4.307872358419348
2016-03-31,4.313302622294874
2016-04-30,4.6271657744734505
2016-05-31,4.646492334272259
2016-06-30,5.061311990078258
2016-07-31,5.171265309923738
2016-08-31,5.246380607041945
2016-09-30,5.256377851637399
2016-10-31,5.574487141767232
2016-11-30,5.907535457391687
2016-12-31,5.997874894868649
2017-01-31,6.376647303034426
2017-02-28,6.519209435137667
2017-03-31,6.521686904635207
2017-04-30,6.733446440512237
2017-05-31,6.739114724137714
2017-06-30,7.01303590277631
2017-07-31,7.1469171245180085
2017-08-31,7.38868421524143
2017-09-30,7.789460280525595
2017-10-31,7.908555432897761
2017-11-30,7.894804578792518
2017-12-31,8.710373336855698
2018-01-31,8.583598888168744
2018-02-28,8.343435033935378
2018-03-31,8.379536272530215
2018-04-30,8.900668883910782
2018-05-31,8.945031062546555
2018-06-30,9.086103300188087
2018-07-31,9.535414084192922
2018-08-31,9.586018069645517
2018-09-30,8.514962870046642
2018-10-31,8.60721813998606
2018-11-30,7.914779323518189
2018-12-31,8.70466254636466
2019-01-31,8.882335318131071
2019-02-28,9.176213876213986
2019-03-31,9.720383292916726
2019-04-30,8.898162084044047
2019-05-31,9.661555877014887
2019-06-30,9.863874808728095
2019-07-31,9.856883121167042
2019-08-31,9.830167212092684
2019-09-30,10.285315054141888
2019-10-31,10.755287267511935
2019-11-30,11.362028798983461
2019-12-31,11.53176575317327
2020-01-31,10.926357099288163
2020-02-29,9.869519712695965
2020-03-31,11.482642740300067
2020-04-30,12.178743148837043
2020-05-31,12.961065056745886
2020-06-30,14.228756161999923
2020-07-31,16.43465228749056
2020-08-31,15.543195106133425
2020-09-30,15.02263541538252
2020-10-31,17.291566681116233
2020-11-30,18.450148799680235
2020-12-31,18.654614686184548
2021-01-31,18.924669603617982
2021-02-28,19.226108079453738
2021-03-31,20.097535683466333
2021-04-30,20.238806192933385
2021-05-31,21.028687366798287
2021-06-30,21.342891952534465
2021-07-31,22.299922276614637
2021-08-31,21.330628061064232
2021-09-30,23.251302564302925
2021-10-31,23.588861510996725
2021-11-30,23.79939513666137
2021-12-31,22.166781105867713
2022-01-31,21.829975878519534
2022-02-28,22.59041747305798
2022-03-31,19.89669303672592
2022-04-30,20.188887266698664
2022-05-31,18.03586261910589
2022-06-30,20.042468970982448
2022-07-31,19.21144866763614
2022-08-31,17.563529578724303
2022-09-30,19.108957921997998
2022-10-31,20.270129549743405
2022-11-30,19.033640761591464
2022-12-31,20.559861993489065
2023-01-31,20.032884944925858
2023-02-28,20.78782664295755
2023-03-31,21.064186330416966
2023-04-30,22.457437242021452
2023-05-31,23.72658695891318
2023-06-30,24.80838037010755
2023-07-31,24.328574579055324
2023-08-31,23.034500696750886
2023-09-30,22.63460257673826
2023-10-31,25.170125953935678
2023-11-30,27.02339268370523
2023-12-31,28.109072482115785
2024-01-31,30.69785604551101
2024-02-29,31.984563530691293
2024-03-31,30.449471889462465
2024-04-30,33.03578546698973
2024-05-31,34.5510622238167
2024-06-30,33.900386948499424
2024-07-31,34.09166748303201
2024-08-31,34.96231191557206
2024-09-30,35.03838702664524
2024-10-31,37.310806733422474
2024-11-30,37.025840323786284
2024-12-31,38.34414285587684
2025-01-31,36.797983675836115
2025-02-28,34.27950141700893
2025-03-31,34.820971647118476
2025-04-30,37.64720425728182
2025-05-31,40.067988029029316
2025-06-30,40.04609389332003
2025-07-31,41.26977764394104
2025-08-31,44.62164908481379
2025-09-30,47.24351902147444
2025-10-31,47.5190472012847
