ticker,direction,confidence,sharpe,max_dd
GOOGL,UP,0.5818604372215027,0.9286353032760809,-44.3200498000396
AAPL,UP,0.5624897021986122,0.8954862794953762,-38.515931219903344
JPM,UP,0.5589944994458108,0.8381966482005256,-43.62651235694731
AMZN,DOWN,0.540604935013245,-0.8852888261442993,-97.75784932040827
NVDA,DOWN,0.5365820177468148,-1.3743791278172681,-99.98317398593349
MSFT,DOWN,0.5210517176276233,-1.043814452689983,-97.04182138528985
META,DOWN,0.5209009995521912,-0.7192806471918284,-97.95216687244618
XOM,DOWN,0.5203460643180876,-0.40259425222580547,-88.54653628730415
TSLA,DOWN,0.5172346195651918,-0.8472169718607423,-99.94075179686389
