month,close
2005-01-01,18.103532791137695
2005-02-01,17.385467529296875
2005-03-01,16.70138168334961
2005-04-01,17.482202529907227
2005-05-01,17.88425064086914
2005-06-01,17.21879005432129
2005-07-01,17.75255012512207
2005-08-01,19.035791397094727
2005-09-01,17.888633728027344
2005-10-01,17.86777114868164
2005-11-01,19.30076789855957
2005-12-01,18.233928680419922
2006-01-01,19.62849235534668
2006-02-01,18.799463272094727
2006-03-01,19.03734588623047
2006-04-01,16.896432876586914
2006-05-01,15.908750534057617
2006-06-01,16.365291595458984
2006-07-01,16.89910125732422
2006-08-01,18.11746597290039
2006-09-01,19.280654907226562
2006-10-01,20.239395141601562
2006-11-01,20.76838493347168
2006-12-01,21.122068405151367
2007-01-01,21.829439163208008
2007-02-01,19.995712280273438
2007-03-01,19.78276252746582
2007-04-01,21.252092361450195
2007-05-01,21.85502815246582
2007-06-01,20.986244201660156
2007-07-01,20.644412994384766
2007-08-01,20.530982971191406
2007-09-01,21.05265235900879
2007-10-01,26.305095672607422
2007-11-01,24.090559005737305
2007-12-01,25.524513244628906
2008-01-01,23.37356948852539
2008-02-01,19.57764434814453
2008-03-01,20.426973342895508
2008-04-01,20.52774429321289
2008-05-01,20.458833694458008
2008-06-01,19.87367057800293
2008-07-01,18.58055305480957
2008-08-01,19.793376922607422
2008-09-01,19.358192443847656
2008-10-01,16.195894241333008
2008-11-01,14.764869689941406
2008-12-01,14.195302963256836
2009-01-01,12.486611366271973
2009-02-01,11.87376880645752
2009-03-01,13.50595760345459
2009-04-01,14.895511627197266
2009-05-01,15.45623779296875
2009-06-01,17.587116241455078
2009-07-01,17.402143478393555
2009-08-01,18.340763092041016
2009-09-01,19.136898040771484
2009-10-01,20.63243293762207
2009-11-01,21.979154586791992
2009-12-01,22.778806686401367
2010-01-01,21.059932708740234
2010-02-01,21.526323318481445
2010-03-01,21.991844177246094
2010-04-01,22.930374145507812
2010-05-01,19.458843231201172
2010-06-01,17.354578018188477
2010-07-01,19.466386795043945
2010-08-01,17.795944213867188
2010-09-01,18.569355010986328
2010-10-01,20.222318649291992
2010-11-01,19.270883560180664
2010-12-01,21.292573928833008
2011-01-01,21.15525245666504
2011-02-01,20.397769927978516
2011-03-01,19.48455047607422
2011-04-01,19.891273498535156
2011-05-01,19.318735122680664
2011-06-01,20.083450317382812
2011-07-01,21.164865493774414
2011-08-01,20.676603317260742
2011-09-01,19.347396850585938
2011-10-01,20.699918746948242
2011-11-01,20.033458709716797
2011-12-01,20.3310604095459
2012-01-01,23.126981735229492
2012-02-01,25.021440505981445
2012-03-01,25.43136215209961
2012-04-01,25.242162704467773
2012-05-01,23.162200927734375
2012-06-01,24.27309799194336
2012-07-01,23.384374618530273
2012-08-01,24.617605209350586
2012-09-01,23.77093505859375
2012-10-01,22.79644775390625
2012-11-01,21.437562942504883
2012-12-01,21.510032653808594
2013-01-01,22.10597801208496
2013-02-01,22.57318878173828
2013-03-01,23.230905532836914
2013-04-01,26.876712799072266
2013-05-01,28.53700065612793
2013-06-01,28.242647171020508
2013-07-01,26.034910202026367
2013-08-01,27.502933502197266
2013-09-01,27.40412139892578
2013-10-01,29.15804672241211
2013-11-01,31.63593292236328
2013-12-01,31.038551330566406
2014-01-01,31.395315170288086
2014-02-01,32.023616790771484
2014-03-01,34.263851165771484
2014-04-01,33.770652770996094
2014-05-01,34.463478088378906
2014-06-01,35.103248596191406
2014-07-01,36.33229446411133
2014-08-01,38.482025146484375
2014-09-01,39.269805908203125
2014-10-01,39.76957321166992
2014-11-01,40.75349044799805
2014-12-01,39.594215393066406
2015-01-01,34.43714904785156
2015-02-01,37.64396286010742
2015-03-01,34.905433654785156
2015-04-01,41.756038665771484
2015-05-01,40.48939895629883
2015-06-01,38.14780807495117
2015-07-01,40.35115432739258
2015-08-01,37.8514404296875
2015-09-01,38.49504852294922
2015-10-01,45.78353500366211
2015-11-01,47.58944320678711
2015-12-01,48.57887268066406
2016-01-01,48.237396240234375
2016-02-01,44.870948791503906
2016-03-01,48.707191467285156
2016-04-01,43.980224609375
2016-05-01,47.06748962402344
2016-06-01,45.44232940673828
2016-07-01,50.3355712890625
2016-08-01,51.34630584716797
2016-09-01,51.47139358520508
2016-10-01,53.5445442199707
2016-11-01,54.212154388427734
2016-12-01,55.90346908569336
2017-01-01,58.16156005859375
2017-02-01,57.90776062011719
2017-03-01,59.60933303833008
2017-04-01,61.96255111694336
2017-05-01,63.57391357421875
