month,close
2005-01-01,13.251261711120605
2005-02-01,14.431604385375977
2005-03-01,13.811712265014648
2005-04-01,13.085674285888672
2005-05-01,14.605685234069824
2005-06-01,14.295738220214844
2005-07-01,15.862449645996094
2005-08-01,15.701108932495117
2005-09-01,15.684126853942871
2005-10-01,14.244789123535156
2005-11-01,15.875188827514648
2005-12-01,15.556748390197754
2006-01-01,15.836977005004883
2006-02-01,15.718095779418945
2006-03-01,15.42088508605957
2006-04-01,15.985581398010254
2006-05-01,14.448589324951172
2006-06-01,13.973054885864258
2006-07-01,13.382882118225098
2006-08-01,14.4740629196167
2006-09-01,14.558979988098145
2006-10-01,14.4358491897583
2006-11-01,14.669374465942383
2006-12-01,14.287245750427246
2007-01-01,14.363673210144043
2007-02-01,14.61842155456543
2007-03-01,14.17685317993164
2007-04-01,15.544013977050781
2007-05-01,15.586470603942871
2007-06-01,16.155412673950195
2007-07-01,16.03653335571289
2007-08-01,16.087482452392578
2007-09-01,16.261560440063477
2007-10-01,14.699092864990234
2007-11-01,13.722549438476562
2007-12-01,13.781990051269531
2008-01-01,11.952035903930664
2008-02-01,12.121865272521973
2008-03-01,12.194046020507812
2008-04-01,12.979527473449707
2008-05-01,13.862662315368652
2008-06-01,12.588910102844238
2008-07-01,11.850133895874023
2008-08-01,12.100639343261719
2008-09-01,10.487221717834473
2008-10-01,8.810113906860352
2008-11-01,7.060829162597656
2008-12-01,7.476919651031494
2009-01-01,7.183959007263184
2009-02-01,6.99289608001709
2009-03-01,7.939717769622803
2009-04-01,8.691229820251465
2009-05-01,8.958719253540039
2009-06-01,9.10732364654541
2009-07-01,10.593366622924805
2009-08-01,10.805660247802734
2009-09-01,10.877837181091309
2009-10-01,10.270682334899902
2009-11-01,10.809905052185059
2009-12-01,11.854378700256348
2010-01-01,10.512696266174316
2010-02-01,11.200521469116211
2010-03-01,11.833151817321777
2010-04-01,12.308683395385742
2010-05-01,11.642087936401367
2010-06-01,11.00521469116211
2010-07-01,11.629351615905762
2010-08-01,10.30465030670166
2010-09-01,11.765216827392578
2010-10-01,12.52946949005127
2010-11-01,13.187573432922363
2010-12-01,13.811712265014648
2011-01-01,14.609929084777832
2011-02-01,15.191610336303711
2011-03-01,14.68635368347168
2011-04-01,15.577980041503906
2011-05-01,15.238310813903809
2011-06-01,14.469819068908691
2011-07-01,13.612157821655273
2011-08-01,12.380864143371582
2011-09-01,12.075164794921875
2011-10-01,13.476289749145508
2011-11-01,13.02198600769043
2011-12-01,12.920084953308105
2012-01-01,14.232050895690918
2012-02-01,14.648140907287598
2012-03-01,15.200098037719727
2012-04-01,14.68635368347168
2012-05-01,13.191818237304688
2012-06-01,13.684337615966797
2012-07-01,13.688582420349121
2012-08-01,13.998529434204102
2012-09-01,13.433834075927734
2012-10-01,13.200311660766602
2012-11-01,13.603667259216309
2012-12-01,14.024742126464844
2013-01-01,14.879326820373535
2013-02-01,15.235042572021484
2013-03-01,15.412899017333984
2013-04-01,16.072275161743164
2013-05-01,16.61018943786621
2013-06-01,16.349905014038086
2013-07-01,16.72731590270996
2013-08-01,16.111312866210938
2013-09-01,17.299928665161133
2013-10-01,17.859525680541992
2013-11-01,17.863866806030273
2013-12-01,18.699167251586914
2014-01-01,18.143877029418945
2014-02-01,19.23682975769043
2014-03-01,20.100614547729492
2014-04-01,19.686349868774414
2014-05-01,20.42232894897461
2014-06-01,21.81055450439453
2014-07-01,21.48883819580078
2014-08-01,22.775699615478516
2014-09-01,22.515684127807617
2014-10-01,22.661113739013672
2014-11-01,24.481233596801758
2014-12-01,24.35068130493164
2015-01-01,23.50808334350586
2015-02-01,25.398357391357422
2015-03-01,24.653837203979492
2015-04-01,24.725170135498047
2015-05-01,26.664485931396484
2015-06-01,24.328388214111328
2015-07-01,23.249507904052734
2015-08-01,22.090373992919922
2015-09-01,22.237491607666016
2015-10-01,24.16789436340332
2015-11-01,24.87674903869629
2015-12-01,24.26854705810547
2016-01-01,22.647001266479492
2016-02-01,22.970399856567383
2016-03-01,25.08843231201172
2016-04-01,23.895044326782227
2016-05-01,25.91742515563965
2016-06-01,25.967527389526367
2016-07-01,28.923664093017578
2016-08-01,30.15804672241211
2016-09-01,31.642948150634766
2016-10-01,31.09635353088379
2016-11-01,32.36717224121094
2016-12-01,32.894222259521484
2017-01-01,34.179874420166016
2017-02-01,35.075233459472656
2017-03-01,36.59963607788086
2017-04-01,36.59505081176758
2017-05-01,39.48316955566406
2017-06-01,37.58683395385742
2017-07-01,39.414283752441406
2017-08-01,40.67238235473633
2017-09-01,42.84880828857422
2017-10-01,46.655242919921875
2017-11-01,46.030792236328125
2017-12-01,45.551143646240234
2018-01-01,49.602821350097656
2018-02-01,49.61678695678711
2018-03-01,48.56428909301758
2018-04-01,45.24843215942383
2018-05-01,49.919498443603516
2018-06-01,47.814483642578125
2018-07-01,49.3140754699707
2018-08-01,50.734493255615234
2018-09-01,49.57487487792969
2018-10-01,43.52529525756836
2018-11-01,45.0574836730957
2018-12-01,41.427730560302734
2019-01-01,45.84674835205078
2019-02-01,49.04591369628906
2019-03-01,50.46986770629883
2019-04-01,55.17843246459961
2019-05-01,46.62518310546875
2019-06-01,52.29728317260742
2019-07-01,55.5771369934082
2019-08-01,54.309814453125
2019-09-01,56.545433044433594
2019-10-01,60.51353073120117
2019-11-01,63.08614730834961
2019-12-01,68.12814331054688
