month,close
2005-01-01,65.79627990722656
2005-02-01,67.76667785644531
2005-03-01,66.16604614257812
2005-04-01,64.25254821777344
2005-05-01,66.19778442382812
2005-06-01,65.0785140991211
2005-07-01,67.595703125
2005-08-01,66.68746185302734
2005-09-01,67.33306121826172
2005-10-01,66.25043487548828
2005-11-01,69.177490234375
2005-12-01,68.51935577392578
2006-01-01,69.4416732788086
2006-02-01,70.61663055419922
2006-03-01,71.68084716796875
2006-04-01,73.41413116455078
2006-05-01,72.20893096923828
2006-06-01,72.35526275634766
2006-07-01,72.52523803710938
2006-08-01,73.92342376708984
2006-09-01,75.96263885498047
2006-10-01,78.6551513671875
2006-11-01,79.8715591430664
2006-12-01,81.47930145263672
2007-01-01,82.73055267333984
2007-02-01,80.52934265136719
2007-03-01,81.32487487792969
2007-04-01,86.0547866821289
2007-05-01,89.99201202392578
2007-06-01,88.72250366210938
2007-07-01,87.48301696777344
2007-08-01,88.492431640625
2007-09-01,92.30644989013672
2007-10-01,92.43489074707031
2007-11-01,89.50576782226562
2007-12-01,88.64603424072266
2008-01-01,84.36257934570312
2008-02-01,82.5169677734375
2008-03-01,82.30843353271484
2008-04-01,86.30821990966797
2008-05-01,85.1360092163086
2008-06-01,76.72798919677734
2008-07-01,77.02880859375
2008-08-01,78.38066101074219
2008-09-01,73.79124450683594
2008-10-01,63.782554626464844
2008-11-01,60.508201599121094
2008-12-01,60.158966064453125
2009-01-01,55.13957214355469
2009-02-01,48.96037673950195
2009-03-01,52.60093307495117
2009-04-01,56.73809051513672
2009-05-01,59.497962951660156
2009-06-01,59.18495178222656
2009-07-01,64.17832946777344
2009-08-01,66.77888488769531
2009-09-01,68.33404541015625
2009-10-01,68.37684631347656
2009-11-01,73.20877075195312
2009-12-01,73.84077453613281
2010-01-01,71.34324645996094
2010-02-01,73.48139953613281
2010-03-01,77.40703582763672
2010-04-01,78.5329818725586
2010-05-01,72.65109252929688
2010-06-01,70.10070037841797
2010-07-01,75.16757202148438
2010-08-01,72.2059555053711
2010-09-01,77.90201568603516
2010-10-01,80.42388153076172
2010-11-01,79.8572769165039
2010-12-01,84.18702697753906
2011-01-01,86.45479583740234
2011-02-01,89.260009765625
2011-03-01,90.06873321533203
2011-04-01,93.8297119140625
2011-05-01,92.27185821533203
2011-06-01,91.20266723632812
2011-07-01,89.29464721679688
2011-08-01,85.80264282226562
2011-09-01,80.7563247680664
2011-10-01,88.61602783203125
2011-11-01,89.46356964111328
2011-12-01,90.97174072265625
2012-01-01,94.24715423583984
2012-02-01,96.90361785888672
2012-03-01,98.97547149658203
2012-04-01,99.08943176269531
2012-05-01,93.31883239746094
2012-06-01,97.07122039794922
2012-07-01,98.167724609375
2012-08-01,99.3299560546875
2012-09-01,101.94654083251953
2012-10-01,99.46016693115234
2012-11-01,99.33502960205078
2012-12-01,100.01158905029297
2013-01-01,106.1219711303711
2013-02-01,107.83092498779297
2013-03-01,111.93775177001953
2013-04-01,114.12837982177734
2013-05-01,116.83194732666016
2013-06-01,115.09735870361328
2013-07-01,120.13008117675781
2013-08-01,114.99850463867188
2013-09-01,117.6775131225586
2013-10-01,121.15489196777344
2013-11-01,125.62718200683594
2013-12-01,129.6564483642578
2014-01-01,122.9233627319336
2014-02-01,128.18600463867188
2014-03-01,129.3687744140625
2014-04-01,130.4268341064453
2014-05-01,131.93104553222656
2014-06-01,132.9461212158203
2014-07-01,131.0277862548828
2014-08-01,135.69944763183594
2014-09-01,135.38023376464844
2014-10-01,138.07073974609375
2014-11-01,142.13150024414062
2014-12-01,142.26243591308594
2015-01-01,137.23724365234375
2015-02-01,145.4293670654297
2015-03-01,142.77896118164062
2015-04-01,143.3549041748047
2015-05-01,145.22840881347656
2015-06-01,142.1454620361328
2015-07-01,142.9765625
2015-08-01,134.1035614013672
